date,ticker,adj_close,log_return,market_log_return,rf_daily
2019-01-03,AAPL,33.79969024658203,-0.10492411891702846,-0.02506833181891511,9.365079365079364e-05
2019-01-04,AAPL,35.2425537109375,0.04180262655591075,0.03375939906034647,9.404761904761906e-05
2019-01-07,AAPL,35.164119720458984,-0.002228028086035874,0.006985975995229761,9.563492063492063e-05
2019-01-08,AAPL,35.834449768066406,0.01888347811784333,0.009648587336497393,9.563492063492063e-05
2019-01-09,AAPL,36.44298553466797,0.016839284453328107,0.004089671332822161,9.523809523809524e-05
2019-01-10,AAPL,36.55946731567383,0.0031911771538710217,0.004508241374462229,9.444444444444444e-05
2019-01-11,AAPL,36.20052719116211,-0.009866494322138538,-0.0001463085444824661,9.444444444444444e-05
2019-01-14,AAPL,35.65617370605469,-0.015151374664886126,-0.00527139458724949,9.523809523809524e-05
2019-01-15,AAPL,36.385929107666016,0.02025982957919243,0.010664618879761001,9.523809523809524e-05
2019-01-16,AAPL,36.83045196533203,0.01214286511247741,0.0022195205290883643,9.444444444444444e-05
2019-01-17,AAPL,37.04914093017578,0.005920162659157913,0.007562730706235749,9.404761904761906e-05
2019-01-18,AAPL,37.27733612060547,0.006140366568552648,0.01309691283985578,9.365079365079364e-05
2019-01-22,AAPL,36.44060897827149,-0.022701747212160017,-0.014258476827972471,9.444444444444444e-05
2019-01-23,AAPL,36.587982177734375,0.004036046627357148,0.002200489919450871,9.365079365079364e-05
2019-01-24,AAPL,36.29798889160156,-0.0079574933863292,0.001374780110977555,9.206349206349206e-05
2019-01-25,AAPL,37.50078582763672,0.032599550859634625,0.008452867700518018,9.285714285714285e-05
2019-01-28,AAPL,37.15373992919922,-0.009297451021968888,-0.007877775848708898,9.404761904761906e-05
2019-01-29,AAPL,36.76864242553711,-0.010419063215694706,-0.0014573079351148383,9.404761904761906e-05
2019-01-30,AAPL,39.28121566772461,0.06610105785556898,0.015429609891560045,9.404761904761906e-05
2019-01-31,AAPL,39.56409454345703,0.0071755717298143925,0.008560648809767757,9.365079365079364e-05
2019-02-01,AAPL,39.58311080932617,0.0004805290635417035,0.0008982065848071141,9.325396825396825e-05
2019-02-04,AAPL,40.70747756958008,0.028009267069945203,0.006753381117479676,9.404761904761906e-05
2019-02-05,AAPL,41.403953552246094,0.01696457306118372,0.0046973704373502,9.404761904761906e-05
2019-02-06,AAPL,41.41819763183594,0.0003439678763867698,-0.0022269157175087858,9.404761904761906e-05
2019-02-07,AAPL,40.633785247802734,-0.019120471054867347,-0.009401193202230233,9.404761904761906e-05
2019-02-08,AAPL,40.68151473999024,0.0011739364590947978,0.0006759725660127,9.444444444444444e-05
2019-02-11,AAPL,40.447566986083984,-0.005767312963260575,0.0007088518038183947,9.523809523809524e-05
2019-02-12,AAPL,40.79611587524414,0.008580384722024319,0.012807852902838604,9.444444444444444e-05
2019-02-13,AAPL,40.62661743164063,-0.00416342418293717,0.0030194315937109753,9.484126984126985e-05
2019-02-14,AAPL,40.77463150024414,0.003636657512579228,-0.0026551633836986214,9.444444444444444e-05
2019-02-15,AAPL,40.68389892578125,-0.002227700684291675,0.010820004664957538,9.444444444444444e-05
2019-02-19,AAPL,40.805660247802734,0.0029883929640069674,0.0014976213265920058,9.563492063492063e-05
2019-02-20,AAPL,41.0682487487793,0.00641448306444512,0.00177553356074094,9.523809523809524e-05
2019-02-21,AAPL,40.83669662475586,-0.005654182170715552,-0.0035326693258413886,9.523809523809524e-05
2019-02-22,AAPL,41.29264450073242,0.011103280604253174,0.006390638694710404,9.563492063492063e-05
2019-02-25,AAPL,41.59346008300781,0.007258560515862932,0.0012311044497517107,9.603174603174603e-05
2019-02-26,AAPL,41.61734390258789,0.0005740557497822178,-0.0007907696728402984,9.523809523809524e-05
2019-02-27,AAPL,41.746238708496094,0.003092355308775582,-0.0005441974362980739,9.523809523809524e-05
2019-02-28,AAPL,41.33563232421875,-0.009884460286599912,-0.002829507598950442,9.523809523809524e-05
2019-03-01,AAPL,41.77010726928711,0.010456050462425336,0.006871656588713028,9.484126984126985e-05
2019-03-04,AAPL,41.980201721191406,0.00501717295482582,-0.003888107395255168,9.563492063492063e-05
2019-03-05,AAPL,41.90380859375,-0.0018213995319031385,-0.001132173489706859,9.563492063492063e-05
2019-03-06,AAPL,41.662689208984375,-0.005770734929408946,-0.00654547360412503,9.563492063492063e-05
2019-03-07,AAPL,41.180458068847656,-0.011642159979832754,-0.008158911138331157,9.523809523809524e-05
2019-03-08,AAPL,41.27833938598633,0.0023740671979958976,-0.0021339641314536495,9.563492063492063e-05
2019-03-11,AAPL,42.70831298828125,0.03405569254101762,0.014559535563489445,9.563492063492063e-05
2019-03-12,AAPL,43.18815231323242,0.01117262077509819,0.002948965727805163,9.563492063492063e-05
2019-03-13,AAPL,43.37913513183594,0.004412362546935711,0.0069255467570192835,9.523809523809524e-05
2019-03-14,AAPL,43.86137008666992,0.011055412053494636,-0.0008683993315961826,9.523809523809524e-05
2019-03-15,AAPL,44.43192672729492,0.012924301237445389,0.0049725194084307206,9.523809523809524e-05
2019-03-18,AAPL,44.885501861572266,0.01015656273385805,0.0036990967989080333,9.484126984126985e-05
2019-03-19,AAPL,44.52980041503906,-0.007956206909470102,-0.00013057007992675946,9.563492063492063e-05
2019-03-20,AAPL,44.91892623901367,0.008700588443693553,-0.002948696740769673,9.603174603174603e-05
2019-03-21,AAPL,46.57330322265625,0.03616825901492017,0.010794015494689354,9.642857142857143e-05
2019-03-22,AAPL,45.608848571777344,-0.02092573942624313,-0.019156827134273257,9.563492063492063e-05
2019-03-25,AAPL,45.057395935058594,-0.012164603043169011,-0.000839372833310059,9.563492063492063e-05
2019-03-26,AAPL,44.59187698364258,-0.010385430252402602,0.007157052947934055,9.563492063492063e-05
2019-03-27,AAPL,44.99292755126953,0.008953599864520781,-0.00465514327659887,9.484126984126985e-05
2019-03-28,AAPL,45.052616119384766,0.0013257419395655127,0.0035830547152617266,9.444444444444444e-05
2019-03-29,AAPL,45.34626007080078,0.006496651210660975,0.006711706043324668,9.325396825396825e-05
2019-04-01,AAPL,45.65420913696289,0.006768102282682848,0.011502195518044496,9.444444444444444e-05
2019-04-02,AAPL,46.31787490844727,0.014432146400447049,1.7455554858152623e-05,9.404761904761906e-05
2019-04-03,AAPL,46.6353759765625,0.006831440533134916,0.002146072420089187,9.484126984126985e-05
2019-04-04,AAPL,46.71654510498047,0.0017389925763249196,0.0020824652429942735,9.484126984126985e-05
2019-04-05,AAPL,47.02927780151367,0.006671952881593589,0.004625717623099122,9.484126984126985e-05
2019-04-08,AAPL,47.76934051513672,0.015613682172033938,0.0010469117505236662,9.444444444444444e-05
2019-04-09,AAPL,47.626094818115234,-0.003003200398104416,-0.0060859764356695385,9.404761904761906e-05
2019-04-10,AAPL,47.89346694946289,0.005598284261443518,0.003471837754499924,9.444444444444444e-05
2019-04-11,AAPL,47.49480056762695,-0.008358862435909692,3.8122340342693696e-05,9.444444444444444e-05
2019-04-12,AAPL,47.47568893432617,-0.000402475203802571,0.0065875783895457275,9.484126984126985e-05
2019-04-15,AAPL,47.5616455078125,0.001808901679098557,-0.0006295672443571088,9.444444444444444e-05
2019-04-16,AAPL,47.56640625,0.000100091237095847,0.0005092283251399622,9.444444444444444e-05
2019-04-17,AAPL,48.492671966552734,0.01928593202708442,-0.0022764008207388597,9.484126984126985e-05
2019-04-18,AAPL,48.66694259643555,0.0035873097593958395,0.0015778468242496745,9.404761904761906e-05
2019-04-22,AAPL,48.82688903808594,0.0032811631765382056,0.0010115058169329091,9.484126984126985e-05
2019-04-23,AAPL,49.53115081787109,0.014320615103965399,0.008802351174995391,9.523809523809524e-05
2019-04-24,AAPL,49.45474243164063,-0.0015438240520552287,-0.0021941686030362366,9.484126984126985e-05
2019-04-25,AAPL,49.00594329833984,-0.009116374484148926,-0.0003690417402728576,9.444444444444444e-05
2019-04-26,AAPL,48.77197647094727,-0.004785687289846183,0.004674350323304823,9.404761904761906e-05
2019-04-29,AAPL,48.84598922729492,0.0015163760072297878,0.0010709485042338864,9.484126984126985e-05
2019-04-30,AAPL,47.90541458129883,-0.01944373397164652,0.0009509646987914453,9.444444444444444e-05
2019-05-01,AAPL,50.25687026977539,0.04791872207622671,-0.00753044585029134,9.444444444444444e-05
2019-05-02,AAPL,49.929805755615234,-0.006529125209401017,-0.0021262446486827887,9.563492063492063e-05
2019-05-03,AAPL,50.55051040649414,0.012354908306916748,0.00959212747891747,9.444444444444444e-05
2019-05-06,AAPL,49.769866943359375,-0.01556332304140813,-0.004481013189072523,9.484126984126985e-05
2019-05-07,AAPL,48.42821502685547,-0.027327120465707167,-0.016649488088905522,9.444444444444444e-05
2019-05-08,AAPL,48.43777847290039,0.0001974572443943253,-0.0016067153894199682,9.444444444444444e-05
2019-05-09,AAPL,47.91734313964844,-0.01080254760827597,-0.0030259986619282898,9.444444444444444e-05
2019-05-10,AAPL,47.25353240966797,-0.013950097468371614,0.003713394069918638,9.444444444444444e-05
2019-05-13,AAPL,44.507171630859375,-0.05987707470702722,-0.024426469138497504,9.365079365079364e-05
2019-05-14,AAPL,45.21173858642578,0.0157064199293368,0.007983987523216093,9.365079365079364e-05
2019-05-15,AAPL,45.75333786010742,0.011907991390401912,0.005821994327723055,9.404761904761906e-05
2019-05-16,AAPL,45.55203628540039,-0.0044094206447222,0.008855957116499086,9.325396825396825e-05
2019-05-17,AAPL,45.293212890625,-0.005698131656362691,-0.005854437174043804,9.285714285714285e-05
2019-05-20,AAPL,43.876914978027344,-0.031768868393555576,-0.006772257975405369,9.285714285714285e-05
2019-05-21,AAPL,44.71807098388672,0.01898936543715122,0.008459949093190606,9.285714285714285e-05
2019-05-22,AAPL,43.802616119384766,-0.02068414814177157,-0.0028283923638994365,9.246031746031747e-05
2019-05-23,AAPL,43.05491256713867,-0.017217206930637385,-0.01198569224128196,9.206349206349206e-05
2019-05-24,AAPL,42.889556884765625,-0.0038479703804317044,0.0013526437720373175,9.126984126984126e-05
2019-05-28,AAPL,42.71221923828125,-0.004143322912541327,-0.008410950000260244,9.206349206349206e-05
2019-05-29,AAPL,42.50851821899414,-0.004780559598734615,-0.00693591016723137,9.206349206349206e-05
2019-05-30,AAPL,42.72899627685547,0.005173274957210993,0.002096272674997037,9.246031746031747e-05
2019-05-31,AAPL,41.95493698120117,-0.018281646222685455,-0.013283205250452958,9.126984126984126e-05
2019-06-03,AAPL,41.53076171875,-0.010161714379682009,-0.002769070654307939,9.126984126984126e-05
2019-06-04,AAPL,43.05012130737305,0.035930649810642944,0.021205927081077776,9.126984126984126e-05
2019-06-05,AAPL,43.745094299316406,0.016014427520284247,0.008128726978813691,9.126984126984126e-05
2019-06-06,AAPL,44.3873405456543,0.014574829722096632,0.006116840676004416,9.047619047619046e-05
2019-06-07,AAPL,45.56880187988281,0.026269007131594923,0.010442979247260026,8.849206349206349e-05
2019-06-10,AAPL,46.15114974975586,0.012698560890446357,0.004649220074765499,8.88888888888889e-05
2019-06-11,AAPL,46.68556213378906,0.01151308089770809,-0.0003499414579512858,8.80952380952381e-05
2019-06-12,AAPL,46.5369758605957,-0.00318777845394532,-0.002039657827237423,8.69047619047619e-05
2019-06-13,AAPL,46.52738571166992,-0.00020609713101139715,0.004089010502850191,8.492063492063493e-05
2019-06-14,AAPL,46.18949508666992,-0.007288686115358171,-0.0016128117861529605,8.53174603174603e-05
2019-06-17,AAPL,46.465087890625,0.005948839395481581,0.0009313154323528439,8.650793650793651e-05
2019-06-18,AAPL,47.5578727722168,0.023246111024831945,0.009670489592970687,8.611111111111112e-05
