date,ticker,open,high,low,close,adj_close,volume
2019-05-07,AAPL,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,48.42821502685547,155054800
2019-05-08,AAPL,50.474998474121094,51.334999084472656,50.4375,50.724998474121094,48.43777847290039,105358000
2019-05-09,AAPL,50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,47.91734313964844,139634400
2019-05-10,AAPL,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.25353240966797,164834800
2019-05-13,AAPL,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.507171630859375,229722400
2019-05-14,AAPL,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.21173858642578,146118800
2019-05-15,AAPL,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,45.75333786010742,106178800
2019-05-16,AAPL,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,45.55203628540039,132125600
2019-05-17,AAPL,46.73249816894531,47.724998474121094,46.689998626708984,47.25,45.293212890625,131516400
2019-05-20,AAPL,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,43.876914978027344,154449200
2019-05-21,AAPL,46.30500030517578,47.0,46.17499923706055,46.650001525878906,44.71807098388672,113459200
2019-05-22,AAPL,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,43.802616119384766,118994400
2019-05-23,AAPL,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.05491256713867,146118800
2019-05-24,AAPL,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,42.889556884765625,94858800
2019-05-28,AAPL,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,42.71221923828125,111792800
2019-05-29,AAPL,44.10499954223633,44.837501525878906,44.0,44.345001220703125,42.50851821899414,113924800
2019-05-30,AAPL,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,42.72899627685547,84873600
2019-05-31,AAPL,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,41.95493698120117,108174400
2019-06-03,AAPL,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.53076171875,161584400
2019-06-04,AAPL,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.05012130737305,123872000
2019-06-05,AAPL,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,43.745094299316406,119093600
2019-06-06,AAPL,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,44.3873405456543,90105200
2019-06-07,AAPL,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,45.56880187988281,122737600
2019-06-10,AAPL,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,46.15114974975586,104883600
2019-06-11,AAPL,48.71500015258789,49.0,48.400001525878906,48.70249938964844,46.68556213378906,107731600
2019-06-12,AAPL,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,46.5369758605957,73012800
2019-06-13,AAPL,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,46.52738571166992,86698400
2019-06-14,AAPL,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.18949508666992,75046000
2019-06-17,AAPL,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,46.465087890625,58676400
2019-06-18,AAPL,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,47.5578727722168,106204000
2019-06-19,AAPL,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,47.41887283325195,84496800
2019-06-20,AAPL,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,47.7999153137207,86056000
2019-06-21,AAPL,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,47.636959075927734,191202400
2019-06-24,AAPL,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,47.58903503417969,72881600
2019-06-25,AAPL,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,46.867698669433594,84281200
2019-06-26,AAPL,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,47.88139724731445,104270000
2019-06-27,AAPL,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,47.86701202392578,83598800
2019-06-28,AAPL,49.66999816894531,49.875,49.26250076293945,49.47999954223633,47.43085861206055,124442400
2019-07-01,AAPL,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,48.30078125,109012000
2019-07-02,AAPL,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,48.583553314208984,67740800
2019-07-03,AAPL,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,48.98617935180664,45448000
2019-07-05,AAPL,50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,48.94302749633789,69062000
2019-07-08,AAPL,50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,47.93412399291992,101354400
2019-07-09,AAPL,49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,48.226497650146484,82312000
2019-07-10,AAPL,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,48.70338439941406,71588400
2019-07-11,AAPL,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,48.34870529174805,80767200
2019-07-12,AAPL,50.61249923706055,51.0,50.54999923706055,50.82500076293945,48.72015380859375,70380800
2019-07-15,AAPL,51.022499084472656,51.467498779296875,51.0,51.3025016784668,49.177894592285156,67789600
2019-07-16,AAPL,51.147499084472656,51.52750015258789,50.875,51.125,49.00773239135742,67467200
2019-07-17,AAPL,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,48.732147216796875,56430000
2019-07-18,AAPL,51.0,51.470001220703125,50.92499923706055,51.415000915527344,49.285736083984375,74162400
2019-07-19,AAPL,51.4474983215332,51.625,50.59000015258789,50.647499084472656,48.55001449584961,83717200
2019-07-22,AAPL,50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,49.659576416015625,89111600
2019-07-23,AAPL,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.04779815673828,73420800
2019-07-24,AAPL,51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,50.00706100463867,59966400
2019-07-25,AAPL,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,49.611656188964844,55638400
2019-07-26,AAPL,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,49.78419494628906,70475600
2019-07-29,AAPL,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.249107360839844,86693600
2019-07-30,AAPL,52.189998626708984,52.540000915527344,51.82749938964844,52.19499969482422,50.03341293334961,135742800
2019-07-31,AAPL,54.10499954223633,55.342498779296875,52.82500076293945,53.2599983215332,51.0543098449707,277125600
2019-08-01,AAPL,53.474998474121094,54.50749969482422,51.685001373291016,52.10749816894531,49.94953918457031,216071600
2019-08-02,AAPL,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,48.892704010009766,163448400
2019-08-05,AAPL,49.497501373291016,49.662498474121094,48.14500045776367,48.334999084472656,46.333274841308594,209572000
2019-08-06,AAPL,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.21037292480469,143299200
2019-08-07,AAPL,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,47.69926452636719,133457600
2019-08-08,AAPL,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,48.751304626464844,108038000
2019-08-09,AAPL,50.32500076293945,50.689998626708984,49.8224983215332,50.247501373291016,48.349586486816406,98478800
2019-08-12,AAPL,49.904998779296875,50.51250076293945,49.787498474121094,50.119998931884766,48.226905822753906,89927600
2019-08-13,AAPL,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,50.26923751831055,188874000
2019-08-14,AAPL,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,48.7729606628418,146189600
2019-08-15,AAPL,50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,48.53001403808594,108909600
2019-08-16,AAPL,51.06999969482422,51.790000915527344,50.959999084472656,51.625,49.675052642822266,110481600
2019-08-19,AAPL,52.654998779296875,53.182498931884766,52.50749969482422,52.587501525878906,50.601200103759766,97654400
2019-08-20,AAPL,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,50.603607177734375,107537200
2019-08-21,AAPL,53.247501373291016,53.412498474121094,52.900001525878906,53.15999984741211,51.15207290649414,86141600
2019-08-22,AAPL,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,51.10878372192383,89014800
2019-08-23,AAPL,52.35749816894531,53.01250076293945,50.25,50.65999984741211,48.74650955200195,187272000
2019-08-26,AAPL,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,49.67264175415039,104174400
2019-08-27,AAPL,51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,49.11215591430664,103493200
2019-08-28,AAPL,51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,49.441707611083984,63755200
2019-08-29,AAPL,52.125,52.33000183105469,51.665000915527344,52.252498626708984,50.27885437011719,83962000
2019-08-30,AAPL,52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,50.21388244628906,84573600
2019-09-03,AAPL,51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,49.48260498046875,80092000
2019-09-04,AAPL,52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,50.32216262817383,76752400
2019-09-05,AAPL,53.0,53.49250030517578,52.877498626708984,53.31999969482422,51.30603790283203,95654800
2019-09-06,AAPL,53.51250076293945,53.60499954223633,53.127498626708984,53.314998626708984,51.30121612548828,77449200
2019-09-09,AAPL,53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,51.52012634277344,109237600
2019-09-10,AAPL,53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,52.12873840332031,127111600
2019-09-11,AAPL,54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,53.78617858886719,177158400
2019-09-12,AAPL,56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,53.665897369384766,128906800
2019-09-13,AAPL,55.0,55.1974983215332,54.255001068115234,54.6875,52.621883392333984,159053200
2019-09-16,AAPL,54.432498931884766,55.032501220703125,54.38999938964844,54.974998474121094,52.898521423339844,84632400
2019-09-17,AAPL,54.9900016784668,55.20500183105469,54.779998779296875,55.17499923706055,53.09096145629883,73274800
2019-09-18,AAPL,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,53.588924407958984,101360000
2019-09-19,AAPL,55.502498626708984,55.939998626708984,55.092498779296875,55.2400016784668,53.15351486206055,88242400
2019-09-20,AAPL,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,52.37650680541992,221652400
2019-09-23,AAPL,54.73749923706055,54.959999084472656,54.412498474121094,54.68000030517578,52.614662170410156,76662000
2019-09-24,AAPL,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,52.36448669433594,124763200
2019-09-25,AAPL,54.63750076293945,55.375,54.28499984741211,55.25749969482422,53.17034912109375,87613600
2019-09-26,AAPL,55.0,55.23500061035156,54.70750045776367,54.97249984741211,52.896114349365234,75334000
2019-09-27,AAPL,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,52.63872146606445,101408000
2019-09-30,AAPL,55.224998474121094,56.14500045776367,55.1974983215332,55.99250030517578,53.87759017944336,103909600
2019-10-01,AAPL,56.26750183105469,57.05500030517578,56.04999923706055,56.147499084472656,54.0267333984375,139223200
2019-10-02,AAPL,55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,52.67239761352539,138449200
2019-10-03,AAPL,54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,53.11983871459961,114426000
2019-10-04,AAPL,56.40999984741211,56.872501373291016,55.97249984741211,56.752498626708984,54.60887908935547,138478800
2019-10-07,AAPL,56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,54.62091827392578,122306000
2019-10-08,AAPL,56.45500183105469,57.01499938964844,56.08250045776367,56.099998474121094,53.981021881103516,111820000
2019-10-09,AAPL,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,54.613677978515625,74770400
2019-10-10,AAPL,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,55.34980392456055,113013600
2019-10-11,AAPL,58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,56.82200241088867,166795600
2019-10-14,AAPL,58.724998474121094,59.532501220703125,58.66749954223633,58.967498779296875,56.74021530151367,96427600
2019-10-15,AAPL,59.09749984741211,59.412498474121094,58.720001220703125,58.83000183105469,56.607913970947266,87360000
2019-10-16,AAPL,58.342498779296875,58.810001373291016,58.29999923706055,58.592498779296875,56.379390716552734,73903200
2019-10-17,AAPL,58.772499084472656,59.037498474121094,58.380001068115234,58.81999969482422,56.598289489746094,67585200
2019-10-18,AAPL,58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,56.8701171875,97433600
2019-10-21,AAPL,59.380001068115234,60.247501373291016,59.33000183105469,60.127498626708984,57.85640335083008,87247200
2019-10-22,AAPL,60.290000915527344,60.54999923706055,59.904998779296875,59.9900016784668,57.72410202026367,82293600
2019-10-23,AAPL,60.525001525878906,60.810001373291016,60.30500030517578,60.79499816894531,58.49869155883789,75828800
2019-10-24,AAPL,61.127498626708984,61.20000076293945,60.45249938964844,60.89500045776367,58.594905853271484,69275200
2019-10-25,AAPL,60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,59.316585540771484,73477200
2019-10-28,AAPL,61.85499954223633,62.3125,61.68000030517578,62.26250076293945,59.910770416259766,96572800
2019-10-29,AAPL,62.24250030517578,62.4375,60.64250183105469,60.8224983215332,58.52515411376953,142839600
2019-10-30,AAPL,61.189998626708984,61.32500076293945,60.3025016784668,60.814998626708984,58.51793670654297,124522000
2019-10-31,AAPL,61.810001373291016,62.29249954223633,59.314998626708984,62.189998626708984,59.840999603271484,139162000
2019-11-01,AAPL,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,61.53934097290039,151125200
2019-11-04,AAPL,64.3324966430664,64.4625015258789,63.845001220703125,64.375,61.943477630615234,103272000
2019-11-05,AAPL,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,61.85446548461914,79897600
2019-11-06,AAPL,64.19249725341797,64.37249755859375,63.842498779296875,64.30999755859375,61.88092803955078,75864400
2019-11-07,AAPL,64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,62.59510803222656,94940400
2019-11-08,AAPL,64.67250061035156,65.11000061035156,64.2125015258789,65.03500366210938,62.76642608642578,69986400
2019-11-11,AAPL,64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,63.26345443725586,81821200
2019-11-12,AAPL,65.38749694824219,65.69750213623047,65.2300033569336,65.48999786376953,63.20553207397461,87388800
2019-11-13,AAPL,65.28250122070312,66.19499969482422,65.26750183105469,66.11750030517578,63.81116485595703,102734400
2019-11-14,AAPL,65.9375,66.22000122070312,65.5250015258789,65.66000366210938,63.369625091552734,89182800
2019-11-15,AAPL,65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,64.12242126464844,100206400
2019-11-18,AAPL,66.44999694824219,66.85749816894531,66.05750274658203,66.7750015258789,64.44573211669922,86703200
2019-11-19,AAPL,66.9749984741211,67.0,66.34750366210938,66.57250213623047,64.25028991699219,76167200
2019-11-20,AAPL,66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,63.5023078918457,106234400
2019-11-21,AAPL,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,63.217613220214844,121395200
2019-11-22,AAPL,65.64749908447266,65.79499816894531,65.20999908447266,65.44499969482422,63.162105560302734,65325200
2019-11-25,AAPL,65.67749786376953,66.61000061035156,65.62999725341797,66.59249877929688,64.26958465576172,84020400
2019-11-26,AAPL,66.73500061035156,66.79000091552734,65.625,66.07250213623047,63.767723083496094,105207600
2019-11-27,AAPL,66.3949966430664,66.99500274658203,66.32749938964844,66.95999908447266,64.624267578125,65235600
2019-11-29,AAPL,66.6500015258789,67.0,66.4749984741211,66.8125,64.48191833496094,46617600
2019-12-02,AAPL,66.81749725341797,67.0625,65.86250305175781,66.04000091552734,63.736358642578125,94487200
2019-12-03,AAPL,64.57749938964844,64.88249969482422,64.07250213623047,64.86250305175781,62.59994888305664,114430400
2019-12-04,AAPL,65.26750183105469,65.82749938964844,65.16999816894531,65.43499755859375,63.152462005615234,67181600
2019-12-05,AAPL,65.94750213623047,66.47250366210938,65.68250274658203,66.3949966430664,64.07898712158203,74424400
2019-12-06,AAPL,66.87000274658203,67.75,66.82499694824219,67.67749786376953,65.31674194335938,106075600
2019-12-09,AAPL,67.5,67.69999694824219,66.22750091552734,66.7300033569336,64.40229034423828,128042400
2019-12-10,AAPL,67.1500015258789,67.51750183105469,66.46499633789062,67.12000274658203,64.7786865234375,90420400
2019-12-11,AAPL,67.20249938964844,67.7750015258789,67.125,67.69249725341797,65.33119201660156,78756800
2019-12-12,AAPL,66.94499969482422,68.13999938964844,66.83000183105469,67.86499786376953,65.49768829345703,137310400
2019-12-13,AAPL,67.86499786376953,68.82499694824219,67.73249816894531,68.7874984741211,66.38800048828125,133587600
2019-12-16,AAPL,69.25,70.19750213623047,69.24500274658203,69.96499633789062,67.52444458007812,128186000
2019-12-17,AAPL,69.89250183105469,70.44249725341797,69.69999694824219,70.10250091552734,67.65717315673828,114158400
2019-12-18,AAPL,69.94999694824219,70.4749984741211,69.77999877929688,69.93499755859375,67.4954833984375,116028400
2019-12-19,AAPL,69.875,70.29499816894531,69.73750305175781,70.00499725341797,67.56304931640625,98369200
2019-12-20,AAPL,70.55750274658203,70.6624984741211,69.63999938964844,69.86000061035156,67.4231185913086,275978000
2019-12-23,AAPL,70.13249969482422,71.0625,70.09249877929688,71.0,68.5233383178711,98572000
2019-12-24,AAPL,71.17250061035156,71.22250366210938,70.7300033569336,71.06749725341797,68.5884780883789,48478800
2019-12-26,AAPL,71.20500183105469,72.49500274658203,71.17500305175781,72.47750091552734,69.94932556152344,93121200
2019-12-27,AAPL,72.77999877929688,73.49250030517578,72.02999877929688,72.44999694824219,69.92276763916016,146266000
2019-12-30,AAPL,72.36499786376953,73.17250061035156,71.30500030517578,72.87999725341797,70.33776092529297,144114400
2019-12-31,AAPL,72.48249816894531,73.41999816894531,72.37999725341797,73.4124984741211,70.8517074584961,100805600
2020-01-02,AAPL,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,72.46829223632812,135480400
2020-01-03,AAPL,74.2874984741211,75.1449966430664,74.125,74.35749816894531,71.76372528076172,146322800
