date,ticker,log_return,momentum_5d,excess_return,price_to_ma_21d,price_to_ma_50d,momentum_21d,roc,price_to_ma_200d,momentum_63d,momentum_126d,beta,fwd_sharpe,target
2019-10-31,AAPL,0.022357720516113,0.021043276154108,0.0222977998811923,1.0515132593631915,1.1085047601878264,0.1275994842412562,0.1360978864555297,1.256602224025212,0.2020628550270524,0.1687179956491233,1.422626163580508,,0
2019-11-01,AAPL,0.0279856227870825,0.0367877053012988,0.0279264958029555,1.0737912561168363,1.1355768577368326,0.1471261919965824,0.1585001472526448,1.2889513788144065,0.2838162788699242,0.2122669414776139,1.3650710565729038,,0
2019-11-04,AAPL,0.0065456572054587,0.0333660225458812,0.0064861333959348,1.074295894316329,1.137494241921339,0.1260258279056526,0.134311464794183,1.294073259935933,0.2716086843166953,0.2461397191487797,1.3683568285968264,,0
2019-11-05,AAPL,-0.0014380232675164,0.0553276481802744,-0.0014987375532306,1.066381649391202,1.130800473553811,0.124367366902103,0.132431812559739,1.2887924239286854,0.2598683158108665,0.244504238636869,1.369770171635461,,0
2019-11-06,AAPL,0.0004277281476447,0.0558787053887825,0.0003670138619304,1.059963463034889,1.126027192199417,0.1365794848532988,0.1463459912975948,1.2859552968460457,0.2384800643452148,0.2557345143927896,1.3925341705416667,,0
2019-11-07,AAPL,0.0114751056029087,0.0449960904755782,0.0114143913171944,1.065261625557415,1.133596409664707,0.1364027647975181,0.1461434268691945,1.2972521246780642,0.2582294592357158,0.28115971746407,1.3916391982486551,,0
2019-11-08,AAPL,0.0027331854552269,0.0197436531437226,0.0026728679949094,1.061795360058389,1.131580842970764,0.1257471973742913,0.133995455015049,1.2974058818512502,0.2635032366531604,0.343769977626324,1.4239809727727948,,0
2019-11-11,AAPL,0.0078875093042387,0.0210855052425026,0.0078271918439212,1.0646788512743577,1.1352000679438816,0.1073842062528699,0.1133619329320365,1.3041603848166612,0.2299145135004754,0.3359510670012259,1.36501092954584,,0
2019-11-12,AAPL,-0.0009159932237783,0.0216075352862407,-0.000977897985683,1.0582211296097577,1.1286024690017915,0.1079086062366751,0.1139459330230716,1.299425460889944,0.25921575561852,0.3231270823870457,1.4318806303464335,,0
2019-11-13,AAPL,0.0095363426446063,0.0307161497832023,0.0094752315334951,1.0622605140113612,1.133954193630688,0.1197793745396033,0.1272481245061718,1.308576894928159,0.2737457200994722,0.3370728456763742,1.4341904906603782,,0
2019-11-14,AAPL,-0.0069435256466778,0.0122975185336158,-0.0070046367577889,1.0490969330147246,1.1213002381473098,0.1168809682386223,0.1239856317380829,1.29635794628506,0.2434817989539153,0.3358274516860591,1.4337754158764822,2.6982828574927558,1
2019-11-15,AAPL,0.0118094413497847,0.0213737744281736,0.0117483302386735,1.0553000120577796,1.1294957798526533,0.1248153247625536,0.1329392079289868,1.3084736759059712,0.2368187950080322,0.3794057614293992,1.4343593042473926,4.224551523684821,1
2019-11-18,AAPL,0.005029418640015,0.0185156837639499,0.0049683075289038,1.054361219302189,1.1300450147438426,0.1250534851885213,0.1332090613462695,1.3118937099820451,0.2418006452757589,0.365445814632263,1.4591989681882769,3.6266784020146146,1
2019-11-19,AAPL,-0.0030372710339451,0.0163944059537831,-0.0030983821450562,1.0459535102579915,1.1218490031584765,0.1048220997129261,0.1105130321943936,1.304880854453293,0.2279832184842312,0.3830926917400895,1.4686889922925126,3.115256488568955,1
2019-11-20,AAPL,-0.0117099861002083,-0.0048519227910314,-0.0117710972113194,1.029166886313232,1.1050393958956786,0.0954014510390415,0.1001004029400687,1.286804088632078,0.2171198747569385,0.3885999125705184,1.4796615154691626,3.405467795297503,1
2019-11-21,AAPL,-0.0044932974724806,-0.0024016946168342,-0.0045548054089885,1.0208351980033858,1.0964403717363176,0.0775785650471015,0.0806671317875662,1.2781105168124625,0.2599493565719494,0.3879545854784695,1.3708085339688212,4.216415090487957,1
2019-11-22,AAPL,-0.0008784267605123,-0.0150895627271312,-0.0009399346970202,1.016369424809535,1.091486987310185,0.0750567637859554,0.0779453374064298,1.2740928795892152,0.2402502119424034,0.3912194816304986,1.3621191551599994,5.548773052989344,1
2019-11-25,AAPL,0.0173819711135456,-0.0027370102536006,0.0173192727008471,1.0302801587882924,1.106277354350378,0.0801975412596092,0.083501082704529,1.2933252918835791,0.2689799180838231,0.4133820123427787,1.3575436238220189,5.691296710821393,1
2019-11-26,AAPL,-0.007839342318188,-0.0075390815378435,-0.0079016439054895,1.0192341341577944,1.0936190674551878,0.062390858980545,0.0643782852471808,1.280266978280656,0.2544528029419139,0.4003693950673799,1.3625515461622233,5.7689773094290695,1
2019-11-27,AAPL,0.0133428447964112,0.0175137493587759,0.0132797495583159,1.028151900178461,1.1041295647977083,0.0991333526788657,0.1042135395747807,1.2943457642470255,0.2510054008896256,0.4319938860864764,1.3824055051503663,6.441583400075123,1
2019-11-29,AAPL,-0.0022051507422461,0.0198018960890104,-0.0022670555041508,1.021272713589044,1.0974492497791748,0.0970515309974831,0.1019171550481397,1.288435753101938,0.2500933173866508,0.4399504497239123,1.3792380456522448,6.027110106244772,1
2019-12-02,AAPL,-0.0116296695442984,0.0090506533052243,-0.0116919711315999,1.0065074616165353,1.080581836068938,0.0630641409370717,0.0650951532416193,1.2706121221845148,0.2531339857857962,0.3923901303689711,1.3623732899302663,6.750953547286476,1
2019-12-03,AAPL,-0.0179907175227694,-0.0263220353310906,-0.0180518286338805,0.9877737714430072,1.0577339505293255,0.0170878006272198,0.0172346322431906,1.245252120405331,0.2183188725650217,0.3583849853259174,1.4007020006844242,9.17782099602176,1
2019-12-04,AAPL,0.0087873731243153,-0.0096953198885873,0.0087270556639978,0.9955875490803704,1.063193602463386,0.0193295165460763,0.0195175411721229,1.253489519107231,0.2077433915036206,0.3525975287281361,1.4005960601530167,10.582256535150123,1
2019-12-05,AAPL,0.0145646615025391,-0.0084735031824594,0.0145047408676184,1.0085098830627937,1.0748440567947626,0.0353322013161319,0.0359638001805391,1.2689527544154025,0.2224020381223772,0.3408931830990803,1.4044655663730388,10.525179135477313,1
2019-12-06,AAPL,0.0191318922971614,0.012863539856948,0.0190723684876375,1.0253500783213023,1.0910595957810414,0.0540363654656485,0.055522986042042,1.2903944346247176,0.2372758543666688,0.3473265145057954,1.4190844218242993,8.93319688436128,1
2019-12-09,AAPL,-0.0140991916357074,0.010394017765539,-0.014159112270628,1.009630974167169,1.0715731864140952,0.0284620682270325,0.0288709831937874,1.2694683957087898,0.2114327993144504,0.3217142419723801,1.4419384410544192,8.866416677628528,1
2019-12-10,AAPL,0.0058274407501353,0.0342121760384437,0.005766726464421,1.0140084770234234,1.0739401090210343,0.0315563235219409,0.0320595031847272,1.2739795945823214,0.1859601069698595,0.3307294611764607,1.3838710814602295,12.27201798294422,1
2019-12-11,AAPL,0.0084929571896157,0.0339177601037441,0.0084318460785045,1.0210832918748374,1.0790553170224586,0.0321617714073179,0.032684550626246,1.281872625837009,0.1966918532875396,0.3394285154970876,1.3942607949841526,11.902430820635463,1
2019-12-12,AAPL,0.0025452540195332,0.0218983526207382,0.0024845397338189,1.0219421394741166,1.0772414138911115,0.0356230186506294,0.0362651202239658,1.2821003365807349,0.2188827814884474,0.3492624556319789,1.3420602434077606,12.262549334138502,1
2019-12-13,AAPL,0.0135014758247129,0.0162679361482897,0.0134403647136017,1.0338540619622587,1.087139643214905,0.0395881518307359,0.0403822064389671,1.2964043535512828,0.227140936549256,0.3568150920612103,1.350562511508756,9.978959769575194,1
2019-12-16,AAPL,0.0169733496345719,0.047340477418569,0.0169122385234607,1.0483218384474464,1.1010919278188995,0.0635050271119857,0.065564842501794,1.3153159524735547,0.240482977884241,0.3505423306709503,1.3651403154322446,8.609593332631965,1
2019-12-17,AAPL,0.0019637081066795,0.0434767447751132,0.0019029938209652,1.0476447500395314,1.0985856040850557,0.0536592938688804,0.0551250533335458,1.3146040143413478,0.2331109698095833,0.3554330718596574,1.3670574416693957,8.440551655996167,1
2019-12-18,AAPL,-0.0023926993306918,0.0325910882548057,-0.002453413616406,1.042796037678644,1.0911711959443116,0.0462371758981737,0.0473227812233671,1.3081791798024094,0.2388764494336853,0.3450368152076373,1.365350000293202,9.060251394674442,1
2019-12-19,AAPL,0.0010005428349798,0.0310463770702523,0.0009394317238686,1.0413020366909709,1.0877093308166648,0.0502749897670986,0.051560224921848,1.3061492906768573,0.2546030784759511,0.3494523147289177,1.327167597704448,8.575043959744313,1
2019-12-20,AAPL,-0.0020732609479902,0.0154716402975492,-0.0021347688844981,1.0361637611591967,1.081253288918334,0.0599117149193167,0.0617428063581664,1.300158355378743,0.2479931355235759,0.348385586634523,1.3102339568445789,8.787534310675845,1
2019-12-23,AAPL,0.0161864277006815,0.0146847183636588,0.0161245229387767,1.0489989708663598,1.094788535619919,0.0805914400924788,0.0839279565834614,1.3180937446322372,0.268945765891663,0.3798456821719572,1.324718203914088,9.399012436111423,1
2019-12-24,AAPL,0.0009501701183158,0.0136711803752951,0.0008886621818078,1.0458590339800382,1.0916961437740773,0.0824200369713069,0.0859118371678639,1.316131491185554,0.2546236691060123,0.3593975001912656,1.3153080097232337,8.104150508149816,1
2019-12-26,AAPL,0.019646496612703,0.0357103763186899,0.019584988676195,1.062228912442832,1.1086477954449618,0.0846845624704643,0.0883736986349503,1.3388315200282463,0.2794411759292361,0.3793444764381766,1.3256464419460874,4.796860268714784,1
2019-12-27,AAPL,-0.0003797458388547,0.0343300876448554,-0.0004408569499658,1.0571204889893202,1.1034895234977953,0.0921441589497976,0.0965228842749297,1.3349936220848626,0.2839393150403861,0.3881182710571177,1.3261569759555814,5.040633855173115,1
2019-12-30,AAPL,0.0059174808672115,0.0423208294600571,0.0058563697561003,1.0590384023321722,1.1052457484369282,0.0847187950205979,0.088410957079875,1.339603969414607,0.2665941695261437,0.3758610588950873,1.2672715138472423,6.026130685027271,1
2019-12-31,AAPL,0.0072802711011719,0.0334146728605475,0.0072199536408544,1.0619268264354529,1.108451100079656,0.0942042168640159,0.0987841132524367,1.346063863428135,0.2711100784771354,0.3773040010117257,1.3753679164363457,5.601370472219381,1
2020-01-02,AAPL,0.0225600522592429,0.0550245550014746,0.0225001316243222,1.079429106399216,1.1285821900158497,0.1283939386675572,0.1370008230736414,1.3731320819499335,0.3190575638458851,0.3916109134503154,1.3760419983497874,2.2170786756310963,1
2020-01-03,AAPL,-0.0097699882742583,0.0256080701145133,-0.0098291152583852,1.0620314340537902,1.112743714390065,0.1366146679160683,0.146386323970072,1.356332384077496,0.3008286605398705,0.3827222119678216,1.406326030082616,1.188321987152911,1
2020-01-06,AAPL,0.0079365579999013,0.0339243739532693,0.007875843714187,1.0636107384817628,1.1168179516575203,0.1357638527916543,0.1454113759562874,1.3638195672666975,0.2811191972433833,0.4114880359898821,1.3638345775397904,2.852456640085544,1
2020-01-07,AAPL,-0.0047144203974021,0.0232924726886557,-0.0047743410323227,1.0527728272851449,1.1069846108986523,0.1164847708917131,0.1235403998185014,1.3540369637368348,0.276184339109948,0.4006926532779231,1.388333012765891,2.859665652779351,1
2020-01-08,AAPL,0.0159586485820508,0.0319708501695346,0.0158987279471301,1.0639028061972997,1.120026517191042,0.1133115271766025,0.1199807830588155,1.3721934928915545,0.3039273774955499,0.406811393113361,1.512752322748621,3.5320871824703537,1
2020-01-09,AAPL,0.021018281408632,0.0304290793189237,0.0209583607737113,1.0788017887666117,1.1386575511880084,0.1484290002209419,0.1600104343660251,1.3973929533457283,0.3132938332454925,0.435138753343155,1.5717888873320325,2.29306624440296,1
2020-01-10,AAPL,0.002258162466027,0.042457230059209,0.0021982418311063,1.0737848935668248,1.1355716765247057,0.1448597219368336,0.1558774146498651,1.3966486779294442,0.3021632428330658,0.4297435791289081,1.549941666681154,1.6736525489281318,1
2020-01-13,AAPL,0.0211393823244078,0.0556600543837155,0.0210782712132966,1.0884418910212117,1.1535490971416218,0.1575061470716257,0.1705879536475734,1.4223189133553311,0.2970521247318134,0.4415315162114226,1.5303067986389418,1.32120927618123,1
2020-01-14,AAPL,-0.0135951921260399,0.0467792826550777,-0.013656303237151,1.0665553652234998,1.1326413507540414,0.1413657009260526,0.1518458020483142,1.3991970509527052,0.2848973258133571,0.431402460148621,1.5623511887535395,1.4077205547366634,1
2020-01-15,AAPL,-0.0042947954431177,0.0265258386299092,-0.0043559065542288,1.0557783441667787,1.123207163510865,0.123569429658222,0.1315285634563174,1.389404253004914,0.2829369560285613,0.4327468348369013,1.7103613900016703,1.6932469866692692,1
2020-01-16,AAPL,0.0124488532739387,0.0179564104952159,0.0123885358136212,1.0629310202494184,1.132496104359041,0.1190449332975887,0.1264205309401751,1.402949884110679,0.2994309286481968,0.433899897285906,1.6800221799329342,1.887874609433903,1
2020-01-17,AAPL,0.0110099806971368,0.0267082287263257,0.0109492664114225,1.068126621196834,1.1399254724064831,0.1280912058880461,0.1366566677503431,1.4145330938821228,0.3065658245194801,0.4599500949297559,1.687549033899594,0.5827297809352039,0
2020-01-21,AAPL,-0.0067999695011579,-0.0012311230992399,-0.0068606837868721,1.054689237412288,1.127353922168552,0.12368393571758,0.1316581377515495,1.4011242884761832,0.294974596804275,0.4305533683794537,1.7509893836403023,0.7164883635745466,0
2020-01-22,AAPL,0.0035632330427036,0.0159273020695035,0.0035029155823861,1.0521643385421566,1.1267021082730213,0.1262466259253037,0.1345619461711562,1.4023153881888897,0.2813437154053285,0.4263293398631254,1.7328421334086177,0.570790092841624,0
2020-01-23,AAPL,0.0048043831904751,0.0250264807030963,0.0047440657301576,1.0506386322138808,1.127403095708173,0.1331242700637691,0.1423919546313046,1.4053084122311357,0.2884374360221273,0.4319480194244522,1.742919038617798,-0.48394253833116824,0
2020-01-24,AAPL,-0.0028862963215423,0.0096913311076153,-0.0029462169564629,1.0420075323176612,1.1197161131793532,0.1140515460415453,0.1208098967086868,1.3975384883119373,0.2722215511811256,0.4370001287216236,1.635165443701035,-2.2696982833948423,0
2020-01-27,AAPL,-0.0298460214877422,-0.0311646710772636,-0.0299063389480596,1.0074912187065883,1.083209809209332,0.0832553544354872,0.086819297245871,1.3531628210185986,0.2407321551927495,0.4036823540639991,1.704016422070333,-3.206023154701779,0
2020-01-28,AAPL,0.0278964827445537,0.0035317811684479,0.0278353716334425,1.0315424529419013,1.1097116591573708,0.091505340567338,0.0958226289914552,1.3877701421383166,0.2563874442974116,0.4222836170920047,1.7486042479020223,-1.7321917340262492,0
2020-01-29,AAPL,0.020716471193794,0.0206850193195383,0.0206557569080797,1.0475407994193666,1.1280782310980344,0.1126015575999866,0.1191859129766259,1.412882835946945,0.2671365755303292,0.4473018301940762,1.7260249140325543,-4.348513204802538,0
2020-01-30,AAPL,-0.001450270544478,0.0144303655845852,-0.0015113816555891,1.040844088403622,1.121908402944784,0.1052338061882971,0.1109703317308636,1.406951131996719,0.2890859538877608,0.4256526355166602,1.6822650788208526,-5.125776112889565,0
2020-01-31,AAPL,-0.0453520383605616,-0.028035376454434,-0.045412355820879,0.9922856718212087,1.0690230743752254,0.0526014967265636,0.0540095351673231,1.3412945833687897,0.2438572445880627,0.4021772826808975,1.8690844807863856,-1.808233714656652,0
2020-02-03,AAPL,-0.0027499289949059,-0.0009392839615977,-0.002811040106017,0.9883069006214796,1.06297620028956,0.0272915154724148,0.0276673400316089,1.334497557576204,0.2187495950770438,0.4208124501040962,1.865009649143501,-1.539442419298107,0
2020-02-04,AAPL,0.0324804779101802,0.0036447112040287,0.032419366799069,1.0176111056679893,1.0938754262215138,0.0695419816568534,0.0720170653126683,1.3750720317041392,0.2232444502001415,0.5070607290700657,1.8513543634344631,-0.38163821361653444,0
2020-02-05,AAPL,0.0081212444439656,-0.0089505155457996,0.0080601333328544,1.0225445450645974,1.098315849857451,0.0697266681009177,0.072215070616322,1.3827342191842975,0.2248200374386484,0.4964287217553438,1.7878971342208057,-1.862897975955862,0
2020-02-06,AAPL,0.0116288346096926,0.0041285896083709,0.0115677234985814,1.0303191334322372,1.1063669934858311,0.0860699231080124,0.0898825336149611,1.3953087338464392,0.2378868953158574,0.4977552111267239,1.7912641770138973,-2.352546294819619,0
2020-02-07,AAPL,-0.0136857698525988,0.0357948581163337,-0.013746484138313,1.0136231511597438,1.0873026790063054,0.0564255046733628,0.0580477922484259,1.3729317009061168,0.2237733973156139,0.4622534616608287,1.807189947408137,-4.027533529572455,0
2020-02-10,AAPL,0.0047383074537096,0.0432830945649492,0.0046767995172016,1.0164975465747257,1.0881866703181455,0.0401455307184404,0.0409622551544168,1.3759426368180592,0.2170365991664148,0.4752660584021306,1.777295454485067,-2.1191461459930108,0
2020-02-11,AAPL,-0.0060515453029507,0.0047510713518183,-0.0061126564140618,1.008843828455509,1.0777984865642911,0.0318358229494627,0.0323480035410002,1.3641985281538596,0.2082518684082372,0.4717551050613977,1.7771863895807358,-2.8296145849766488,0
2020-02-12,AAPL,0.0234700838982451,0.0200999108060978,0.0234085759617371,1.0310981864259547,1.098903597376214,0.0341665245233,0.0347569047820948,1.3928723596487704,0.2238344430022436,0.453748956502719,1.818104650038036,-4.116295326188719,0
2020-02-13,AAPL,-0.0071463997858528,0.0013246764105524,-0.0072083045477575,1.021773228664888,1.0866016831874723,0.0406153168634871,0.0414513996870706,1.3792316239558684,0.2176040364401691,0.4768197920586891,1.825433517724513,-2.3065278394330897,0
2020-02-14,AAPL,0.0002463188954725,0.0152567651586237,0.0001848109589645,1.0198335379448953,1.08208365128898,0.0451564312020773,0.0461915041034446,1.3761491979855365,0.2083140126910353,0.4820597327905074,1.8269170785149296,-3.6690760476014495,0
2020-02-18,AAPL,-0.0184801045589966,-0.0079616468540824,-0.0185416124955045,1.000486173874223,1.0581911624362783,0.014227473369142,0.0143291655704016,1.347739335670339,0.1967774337787165,0.4402592327326318,1.8512759057496933,-3.072901748922776,0
2020-02-19,AAPL,0.0143786747023644,0.0124685731512326,0.0143171667658564,1.014120833439523,1.0693541769825488,0.0175961673743696,0.0177518919719554,1.3639559178408749,0.1993466671312962,0.4361654621393285,1.8677301358992024,-3.147650124579993,0
2020-02-20,AAPL,-0.0103118237750832,-0.0213133345220956,-0.0103733317115911,1.003046638172142,1.054882039839112,0.0140843131004443,0.014183964328283,1.3467134342729283,0.184005424716198,0.4258060699919569,1.8776545819406787,-3.4338624183072426,0
2020-02-21,AAPL,-0.0228953131525732,-0.037062247888816,-0.0229560274382874,0.980912632813788,1.027838687182771,-0.0123742330948324,-0.0122979870917964,1.3131161286587107,0.1641473825975699,0.3921306010818012,1.893827054377808,-4.045214246510286,0
2020-02-24,AAPL,-0.0486657625773543,-0.0859743293616428,-0.0487252863868781,0.9371565387703992,0.97706942743275,-0.0658443788626619,-0.0637234426224149,1.2481795120481507,0.1271916061204239,0.3443114808773625,1.738764469565427,-4.028473611347938,0
2020-02-25,AAPL,-0.0344587608949982,-0.1019529856976444,-0.034518284704522,0.9094252799672952,0.9428650798839356,-0.0974168434361177,-0.0928222237939853,1.2036352926813267,0.0972261426979063,0.3571754992698558,1.6150714984826982,-2.1456790465374556,0
2020-02-26,AAPL,0.0157391210066538,-0.100592539393355,0.0156795971971299,0.9260192859670408,0.956455432529887,-0.0518317009417217,-0.0505113485574026,1.2202497846947842,0.1138436904650724,0.3540939024074759,1.600538640531753,-1.8238172877749577,0
2020-02-27,AAPL,-0.0676027732193301,-0.1578834888376019,-0.0676591224256793,0.871186374488686,0.8939907059018815,-0.1473309569056056,-0.1369916884129274,1.138360146531297,0.0288589461321967,0.2978388642160198,1.575811846055486,-1.3957033410846418,0
2020-02-28,AAPL,-0.000585137051474,-0.1355733127365027,-0.0006347402260771,0.8773584874276511,0.8938088161502349,-0.1686325651508735,-0.1551807375975968,1.1356519346988254,0.0361131513989107,0.2905659543408246,1.570130175990882,-1.127169996850092,0
2020-03-02,AAPL,0.0890181377213695,0.002110587562221,0.0889744869277187,0.962615046015551,0.9758063482469568,-0.078164156885026,-0.0751874002734325,1.238561148497875,0.111788444323869,0.3627938452134946,1.653386538555629,-0.7955186765153107,0
2020-03-03,AAPL,-0.0322743390746356,0.0042950093825836,-0.0323112438365403,0.9348335824040424,0.9441840147939786,-0.0650864575991,-0.0630135497235254,1.196721253276653,0.0817192559914795,0.3318125733781303,1.6168640900996083,-1.9252629457406607,0
2020-03-04,AAPL,0.0453409706868618,0.0338968590627916,0.0453127960836871,0.9789770966135988,0.9864740523265174,-0.0169955579173324,-0.0168519481498692,1.2492475060486734,0.1386898962226397,0.391823882008436,1.527270350383206,-2.1647059299936826,0
2020-03-05,AAPL,-0.0329751122772599,0.0685245200048618,-0.0329993186264662,0.9509079969975612,0.953596605595537,-0.0824511481047725,-0.0791435776605293,1.2059509309472485,0.1237055014681492,0.3420243740331709,1.4725932007299627,-2.541446168233914,0
2020-03-06,AAPL,-0.0133689288489726,0.0557407282073632,-0.0133867859918297,0.9428945380954392,0.9405836582692492,-0.1039413213977107,-0.0987218183864248,1.187390722874091,0.1015491994948613,0.309292590998482,1.4617134522443795,-2.3272130993887967,0
2020-03-09,AAPL,-0.0823951118034031,-0.1156725213174093,-0.0824078102161015,0.876250990915781,0.8671746225070203,-0.1979652678108064,-0.1796016531263992,1.0915705121336294,0.0045894261889191,0.2269914643112963,1.332725162202593,-1.1042540677134605,0
2020-03-10,AAPL,0.0695461935602183,-0.0138519886825554,0.0695291300681548,0.9444963236560048,0.9298652201751848,-0.1147333043979893,-0.1083961009600925,1.1676177146319004,0.055003727451976,0.2922795818186448,1.3366286379160872,-0.3049504112561398,0
2020-03-11,AAPL,-0.035347911018529,-0.0945408703879462,-0.0353641808597988,0.9183696572908636,0.8983717850615672,-0.1548195228702279,-0.1434302452148469,1.1248083427201552,0.0337550080691544,0.2451878073836047,1.2761468391266784,-0.8549403659366593,0
2020-03-12,AAPL,-0.1039777527828119,-0.1655435108934982,-0.1039908480209071,0.8371643706330866,0.8119096545312849,-0.252745730350089,-0.2233346608571461,1.0122478478058834,-0.0760501854637928,0.1099099215060666,1.2157675504813148,-0.3370390184452267,0
2020-03-13,AAPL,0.1131571998595152,-0.0390173821850104,0.1131464855738009,0.944934153079507,0.9100749886102668,-0.163058614388819,-0.1504586083942458,1.1311659095513846,0.0286140572061066,0.2253059104936463,1.219765228954175,1.2772295757487624,1
2020-03-16,AAPL,-0.1377077314821886,-0.0943300018637959,-0.1377172552917124,0.8345382459593536,0.7959901514466872,-0.2936199460851548,-0.2544402094774444,0.9843326139533598,-0.1116389282956151,0.1072438531928322,1.1901841891746014,0.4649547612586188,0
2020-03-17,AAPL,0.0430307566490535,-0.1208454387749607,0.0430232169665138,0.881661156213682,0.8333926606049162,-0.2508355083315738,-0.2218496397168216,1.0259587307678697,-0.0821096474712745,0.1450312890779814,1.1588784929366651,2.921970973145832,1
2020-03-18,AAPL,-0.024784480639061,-0.1102820083954927,-0.0247852742898546,0.8705327807467128,0.8158102644273466,-0.2571398844116382,-0.2267399608259674,0.9993239021347656,-0.1238674777449074,0.1166155001393335,1.131205338460712,2.327945323547264,1
2020-03-19,AAPL,-0.0076916849597966,-0.0139959405724774,-0.0076932722613839,0.8754619487353018,0.8124022543143539,-0.2792102440737992,-0.243619138096864,0.9903273109454452,-0.1335228708113835,0.0995880989981997,1.1289537499074922,2.556025964306798,1
2020-03-20,AAPL,-0.0655904434631576,-0.1927435838951502,-0.0655924275901417,0.8327981295093079,0.7645428179530195,-0.3344888637618736,-0.2842961849683656,0.9265492287478656,-0.1967206149438493,0.0421558344898359,1.1406165358408331,2.288620445497768,1
2020-03-23,AAPL,-0.0214729295791421,-0.0765087819921037,-0.0214737232299357,0.8278055711913453,0.7525438012886864,-0.3330664801884425,-0.2832774552779897,0.906117752974398,-0.2191940873579712,0.0354089911179798,1.1380903896345966,3.10433004092957,1
2020-03-24,AAPL,0.0956060987919157,-0.0239334398492415,0.0956057019665188,0.9191396720146592,0.8315414503746269,-0.1887946188191725,-0.1720434640752443,0.9958488904206356,-0.1215147276180653,0.1264784079055105,1.1272954995280051,4.123324299908572,1
2020-03-25,AAPL,-0.0055240372375723,-0.0046729964477528,-0.0055224499359849,0.9210257501049236,0.8309174174191615,-0.1598598951617466,-0.1477368132021557,0.9892716372950204,-0.143225192556319,0.1257205733353438,1.1218905635920486,2.5010339188832575,1
2020-03-26,AAPL,0.0512850423845618,0.0543037308966055,0.0512870265115459,0.9754538841053172,0.8778214602617626,-0.1243139737838386,-0.116897473691427,1.0399596103319413,-0.092890320290073,0.1617333488159391,1.106285707522806,3.2596384382507697,1
2020-03-27,AAPL,-0.0422836516294933,0.0776105227302698,-0.0422848421056837,0.939420798090516,0.8450866231799686,-0.0989948521940018,-0.0942526293767055,0.9957946596655196,-0.1548204685322693,0.1246207073969666,1.1074335954253114,2.206139848502899,1
2020-03-30,AAPL,0.0281382736379836,0.1272217259473955,0.0281335117332216,0.9694772181690064,0.872757342376925,-0.0702714415045441,-0.0678592361288458,1.0229290732489662,-0.1263024490554311,0.1576368659849549,1.102901209535719,2.9703323021434955,1
2020-03-31,AAPL,-0.002042819728777,0.0295728074267028,-0.002047184808142,0.9753660438258936,0.8747926576591203,-0.1613323989546907,-0.1489908504633994,1.0195459756340195,-0.1342627496514196,0.132331419874724,1.1009806551260135,3.0585822828763183,1
