date,ticker,adj_close,log_return,market_log_return,rf_daily,volatility_5d,volatility_21d,volatility_63d,realized_vol,momentum_5d,momentum_21d,momentum_63d,momentum_126d,roc,beta,market_corr,excess_return,ma_21d,price_to_ma_21d,ma_50d,price_to_ma_50d,ma_200d,price_to_ma_200d,ma_crossover
2019-11-01,AAPL,61.53934097290039,0.0279856227870825,0.0096159305596475,5.912698412698413e-05,0.0203672675012876,0.013227813816861762,0.015747248690112473,0.20998503449088188,0.03678770530129882,0.14712619199658242,0.2838162788699242,0.21226694147761396,0.15850014725264483,1.3650710565729038,0.8127387225025267,0.027926495802955517,57.31033906482515,1.0737912561168363,54.19214080810547,1.1355768577368326,47.743725624084476,1.2889513788144065,1
2019-11-04,AAPL,61.943477630615234,0.0065456572054587,0.0036972458053124,5.952380952380952e-05,0.02031507361783552,0.012354152706330114,0.015643863466794975,0.19611609431919036,0.03336602254588122,0.12602582790565262,0.2716086843166953,0.24613971914877977,0.134311464794183,1.3683568285968264,0.8100183767734247,0.006486133395934891,57.65960566202799,1.074295894316329,54.45608016967773,1.137494241921339,47.86705633163452,1.294073259935933,1
2019-11-05,AAPL,61.85446548461914,-0.0014380232675164,-0.0011864027118206,6.071428571428572e-05,0.013376862188607537,0.01239817675229385,0.01564127181005936,0.1968149543831519,0.05532764818027442,0.12436736690210301,0.25986831581086656,0.24450423863686907,0.13243181255973902,1.369770171635461,0.8113590972488057,-0.0014987375532306856,58.00406029110863,1.066381649391202,54.69971664428711,1.130800473553811,47.99412561416626,1.2887924239286854,1
2019-11-06,AAPL,61.88092803955078,0.0004277281476447,0.0007022505922896,6.071428571428572e-05,0.013263420531765178,0.011798005278364335,0.015482401607801661,0.1872875275990764,0.05587870538878252,0.1365794848532988,0.23848006434521485,0.25573451439278966,0.14634599129759485,1.3925341705416667,0.8083686193862785,0.00036701386193041427,58.38024629865374,1.059963463034889,54.95509208679199,1.126027192199417,48.12059034347534,1.2859552968460455,1
2019-11-07,AAPL,62.59510803222656,0.0114751056029087,0.0027263752442806,6.071428571428572e-05,0.011779643355160135,0.011794212118101308,0.015434147078504986,0.18722731304664253,0.04499609047557822,0.1364027647975181,0.2582294592357158,0.28115971746407,0.14614342686919457,1.3916391982486553,0.8061776599932762,0.011414391317194414,58.760314396449495,1.065261625557415,55.21816009521484,1.1335964096647073,48.25207593917847,1.2972521246780642,1
2019-11-08,AAPL,62.76642608642578,0.0027331854552269,0.0025574031451158,6.031746031746032e-05,0.005154669581462626,0.01171174062561441,0.015411841181321086,0.18591811869040653,0.019743653143722617,0.1257471973742913,0.26350323665316044,0.34376997762632405,0.13399545501504906,1.4239809727727948,0.8112264239091871,0.0026728679949094398,59.11348688034784,1.061795360058389,55.46791152954101,1.1315808429707641,48.37840414047241,1.2974058818512502,1
2019-11-11,AAPL,63.26345443725586,0.0078875093042387,-0.0019643954133371,6.031746031746032e-05,0.005354724791595445,0.01077097502950301,0.01466372712057243,0.17098392783450933,0.021085505242502616,0.1073842062528699,0.22991451350047548,0.33595106700122596,0.11336193293203656,1.3650109295458401,0.8010437916046763,0.00782719184392124,59.42022269112723,1.0646788512743577,55.72890296936035,1.1352000679438816,48.5089527130127,1.3041603848166612,1
2019-11-12,AAPL,63.20553207397461,-0.0009159932237783,0.001563423301263,6.19047619047619e-05,0.005220297718523588,0.010755617610797874,0.014022911588079284,0.17074013637046725,0.02160753528624072,0.1079086062366751,0.25921575561852006,0.32312708238704574,0.11394593302307165,1.4318806303464335,0.7825021066434673,-0.0009778979856830618,59.72809491838728,1.0582211296097577,56.003361511230466,1.1286024690017915,48.64113716125488,1.299425460889944,1
2019-11-13,AAPL,63.81116485595703,0.0095363426446063,0.0007112815701162,6.111111111111111e-05,0.0051099329123664395,0.010654699059460716,0.01399014250201663,0.1691381040334011,0.030716149783202317,0.1197793745396033,0.2737457200994722,0.33707284567637424,0.12724812450617184,1.4341904906603782,0.7855039751157192,0.00947523153349519,60.071106865292506,1.0622605140113612,56.27314155578613,1.133954193630688,48.76378690719604,1.3085768949281593,1
2019-11-14,AAPL,63.369625091552734,-0.0069435256466778,0.0008366926144567,6.111111111111111e-05,0.006697587930882427,0.01080501158020483,0.013846934394069928,0.1715242413263701,0.012297518533615819,0.1168809682386223,0.24348179895391536,0.3358274516860591,0.12398563173808297,1.4337754158764822,0.7744491969667796,-0.0070046367577889105,60.40397516886393,1.0490969330147246,56.514413299560545,1.1213002381473098,48.88281455993652,1.29635794628506,1
2019-11-15,AAPL,64.12242126464844,0.0118094413497847,0.0076660287779731,6.111111111111111e-05,0.007910459600816249,0.010881389761493273,0.01375872738664381,0.17273670736605384,0.02137377442817362,0.12481532476255361,0.23681879500803224,0.37940576142939925,0.13293920792898684,1.4343593042473926,0.771062406026658,0.011748330238673589,60.762267158144994,1.0553000120577796,56.77083740234375,1.1294957798526533,49.005511112213135,1.3084736759059712,1
2019-11-18,AAPL,64.44573211669922,0.005029418640015,0.0005030263228096,6.111111111111111e-05,0.007684160182294356,0.010880252763768734,0.013751366455145382,0.1727186580867316,0.01851568376394992,0.12505348518852138,0.24180064527575898,0.36544581463226306,0.13320906134626953,1.4591989681882769,0.7753486254799017,0.004968307528903889,61.123010726202104,1.054361219302189,57.02934951782227,1.1300450147438426,49.12420238494873,1.3118937099820451,1
2019-11-19,AAPL,64.25028991699219,-0.0030372710339451,-0.0005927700996925,6.111111111111111e-05,0.008052671021314886,0.010729975366873666,0.013749048744455249,0.17033307836758058,0.016394405953783116,0.1048220997129261,0.22798321848423128,0.3830926917400895,0.11051303219439368,1.4686889922925126,0.7748716079863023,-0.003098382145056211,61.427481515066965,1.0459535102579915,57.271780548095705,1.1218490031584765,49.23843406677246,1.304880854453293,1
2019-11-20,AAPL,63.5023078918457,-0.0117099861002083,-0.003763256420941,6.111111111111111e-05,0.009415559782924417,0.011234658172450339,0.013873513320842095,0.17834466953473802,-0.0048519227910314815,0.0954014510390415,0.21711987475693859,0.38859991257051846,0.10010040294006872,1.4796615154691626,0.7760764854422918,-0.011771097211319411,61.70263417561849,1.029166886313232,57.466103134155276,1.1050393958956786,49.34885461807251,1.286804088632078,1
2019-11-21,AAPL,63.21761322021485,-0.0044932974724806,-0.0015840060861895,6.150793650793651e-05,0.009084916639971758,0.011210870503241111,0.01230645510538097,0.17796705199275312,-0.002401694616834282,0.0775785650471015,0.25994935657194945,0.38795458547846956,0.08066713178756624,1.3708085339688212,0.7124385598098787,-0.004554805408988537,61.92734473092215,1.0208351980033858,57.65713745117188,1.0964403717363176,49.46177375793457,1.2781105168124625,1
2019-11-22,AAPL,63.162105560302734,-0.0008784267605123,0.0021725739423759,6.150793650793651e-05,0.006063543039094854,0.0112473833274404,0.012176646700839224,0.17854667510772873,-0.015089562727131283,0.07505676378595541,0.24025021194240348,0.3912194816304986,0.07794533740642984,1.3621191551599994,0.7023942575603325,-0.0009399346970202366,62.14483043125698,1.016369424809535,57.86794189453125,1.0914869873101847,49.574176712036135,1.2740928795892152,1
2019-11-25,AAPL,64.26958465576172,0.0173819711135456,0.0074792518874672,6.26984126984127e-05,0.010816016137157073,0.011498592620434069,0.012137600896124461,0.1825344990054664,-0.00273701025360068,0.08019754125960929,0.2689799180838231,0.41338201234277877,0.08350108270452905,1.3575436238220187,0.7048021800735156,0.017319272700847186,62.38068753197079,1.0302801587882924,58.09536315917969,1.1062773543503779,49.69328680038452,1.2933252918835791,1
2019-11-26,AAPL,63.767723083496094,-0.007839342318188,0.0021931636449402,6.230158730158731e-05,0.01129497441236447,0.01167768402398127,0.012228569747190924,0.18537748689987885,-0.007539081537843582,0.062390858980545,0.25445280294191397,0.4003693950673799,0.06437828524718081,1.3625515461622233,0.6984326161008316,-0.007901643905489586,62.564351944696334,1.0192341341577944,58.30889839172363,1.0936190674551878,49.80814483642578,1.280266978280656,1
2019-11-27,AAPL,64.624267578125,0.0133428447964112,0.0041657356252997,6.30952380952381e-05,0.01119413671821508,0.010186374200597792,0.012178199088326474,0.16170367737735677,0.01751374935877592,0.09913335267886579,0.2510054008896256,0.43199388608647643,0.10421353957478074,1.3824055051503665,0.6937554749744407,0.013279749558315962,62.85478591918945,1.028151900178461,58.52960525512695,1.1041295647977085,49.9281330871582,1.2943457642470257,1
2019-11-29,AAPL,64.48191833496094,-0.0022051507422461,-0.004019286229989,6.19047619047619e-05,0.010826253052887272,0.010245829714693106,0.0121851141203089,0.16264750440356296,0.01980189608901042,0.0970515309974831,0.2500933173866508,0.43995044972391234,0.1019171550481397,1.3792380456522448,0.6957282086333255,-0.0022670555041508617,63.13878504435221,1.021272713589044,58.756173324584964,1.0974492497791748,50.046669521331786,1.2884357531019381,1
2019-12-02,AAPL,63.736358642578125,-0.0116296695442984,-0.0086684836939636,6.230158730158731e-05,0.012897177535126834,0.009985141035840375,0.012115916434374777,0.1585091999204371,0.00905065330522432,0.0630641409370717,0.25313398578579627,0.3923901303689711,0.0650951532416193,1.3623732899302663,0.6957171586130669,-0.011691971131599987,63.324278331938245,1.0065074616165353,58.98337036132813,1.0805818360689379,50.16193181991577,1.2706121221845148,1
2019-12-03,AAPL,62.59994888305664,-0.0179907175227694,-0.0066602252580451,6.111111111111111e-05,0.01188165294622665,0.009246654207318718,0.012314728284043395,0.14678608495184647,-0.02632203533109068,0.0170878006272198,0.2183188725650217,0.35838498532591745,0.017234632243190662,1.4007020006844242,0.6980036300238311,-0.018051828633880513,63.374783470517116,0.9877737714430072,59.18307609558106,1.0577339505293255,50.27090326309204,1.245252120405331,1
2019-12-04,AAPL,63.152462005615234,0.0087873731243153,0.0063036576087699,6.031746031746032e-05,0.013230905190389858,0.009328711297019811,0.012165707807199761,0.14808870086779935,-0.00969531988858738,0.019329516546076397,0.20774339150362067,0.35259752872813616,0.0195175411721229,1.4005960601530167,0.6885402266965409,0.00872705566399784,63.432354155040926,0.9955875490803703,59.39883560180664,1.0631936024633861,50.38132432937622,1.253489519107231,1
2019-12-05,AAPL,64.07898712158203,0.0145646615025391,0.0014991269266302,5.992063492063492e-05,0.01359011644875188,0.009769607288941756,0.012239749689866382,0.155087707759823,-0.008473503182459478,0.0353322013161319,0.22240203812237722,0.34089318309908034,0.03596380018053913,1.4044655663730388,0.6863545191142071,0.014504740867618465,63.53828375680106,1.0085098830627937,59.6170083618164,1.0748440567947626,50.49753578186035,1.2689527544154025,1
2019-12-06,AAPL,65.31674194335938,0.0191318922971614,0.009094246030426,5.952380952380952e-05,0.01644078460067427,0.0104765275283899,0.012396463441870323,0.16630971866185112,0.01286353985694802,0.05403636546564859,0.2372758543666688,0.34732651450579544,0.05552298604204209,1.4190844218242993,0.6951595158838327,0.019072368487637593,63.70189394269671,1.0253500783213025,59.86542091369629,1.0910595957810414,50.617656269073485,1.2903944346247176,1
2019-12-09,AAPL,64.40229034423828,-0.0140991916357074,-0.0031678336844743,5.992063492063492e-05,0.01700163664682082,0.010869062248409481,0.012554793051626935,0.1725410141626322,0.01039401776553902,0.0284620682270325,0.21143279931445041,0.3217142419723801,0.028870983193787447,1.4419384410544192,0.6998526334448528,-0.014159112270628035,63.787950243268696,1.009630974167169,60.10069229125977,1.0715731864140952,50.73170042037964,1.2694683957087898,1
2019-12-10,AAPL,64.7786865234375,0.0058274407501353,-0.0010975361689841,6.071428571428572e-05,0.01278698817743367,0.010909572876158773,0.012039955901646502,0.17318410044151064,0.03421217603844372,0.0315563235219409,0.1859601069698595,0.3307294611764607,0.03205950318472728,1.3838710814602297,0.6945421570094021,0.0057667264644210145,63.88377216884068,1.0140084770234234,60.31871421813965,1.0739401090210343,50.84750713348389,1.2739795945823214,1
2019-12-11,AAPL,65.33119201660156,0.0084929571896157,0.0029039375293507,6.111111111111111e-05,0.012776466351891719,0.010928074118205927,0.012041252072392507,0.17347779855392612,0.033917760103744116,0.0321617714073179,0.1966918532875396,0.33942851549708764,0.03268455062624609,1.3942607949841526,0.699700995378505,0.00843184607850459,63.98223586309524,1.0210832918748374,60.54480339050293,1.0790553170224586,50.96543190002441,1.281872625837009,1
2019-12-12,AAPL,65.49768829345703,0.0025452540195332,0.008538667375555,6.071428571428572e-05,0.012056913407824154,0.010915408778564803,0.011683758820586497,0.17327674252016262,0.02189835262073822,0.0356230186506294,0.2188827814884474,0.34926245563197894,0.036265120223965885,1.3420602434077606,0.7030063214238116,0.002484539733818914,64.09138615926106,1.0219421394741166,60.801309204101564,1.0772414138911117,51.0862421798706,1.2821003365807349,1
2019-12-13,AAPL,66.38800048828125,0.0135014758247129,7.25791502146863e-05,6.111111111111111e-05,0.010496613864309704,0.011090694144658296,0.01175006210296847,0.1760593114430764,0.01626793614828972,0.039588151830735996,0.227140936549256,0.35681509206121037,0.04038220643896717,1.350562511508756,0.7011397788185008,0.013440364713601789,64.21409261794318,1.0338540619622587,61.06667243957519,1.087139643214905,51.20933164596558,1.2964043535512828,1
2019-12-16,AAPL,67.52444458007812,0.0169733496345719,0.0071223609425427,6.111111111111111e-05,0.00580361939577478,0.01136340459868851,0.01187015845062827,0.18038845569082515,0.04734047741856902,0.0635050271119857,0.240482977884241,0.35054233067095036,0.06556484250179406,1.3651403154322446,0.7069532375679505,0.016912238523460788,64.4119411650158,1.0483218384474464,61.324983749389645,1.1010919278188995,51.33705286026001,1.3153159524735547,1
2019-12-17,AAPL,67.65717315673828,0.0019637081066795,0.0003352360284609,6.071428571428572e-05,0.006610668827575163,0.011184507960745785,0.011851200867913763,0.17754855960453308,0.04347674477511322,0.05365929386888049,0.2331109698095833,0.3554330718596574,0.05512505333354589,1.3670574416693957,0.7090798694642291,0.0019029938209652144,64.58026268368675,1.0476447500395314,61.5857088470459,1.0985856040850557,51.465819683074955,1.3146040143413478,1
2019-12-18,AAPL,67.4954833984375,-0.0023926993306918,-0.0004323936405227,6.071428571428572e-05,0.008276595286944743,0.011219628230236688,0.01178020112024985,0.17810607659883607,0.032591088254805715,0.0462371758981737,0.23887644943368533,0.3450368152076373,0.047322781223367194,1.365350000293202,0.7126213326816794,-0.002453413616406086,64.7254889351981,1.042796037678644,61.85599807739258,1.0911711959443116,51.594983654022215,1.3081791798024094,1
2019-12-19,AAPL,67.56304931640625,0.0010005428349798,0.0044493788218642,6.111111111111111e-05,0.008488097357550638,0.011159794280894466,0.011545765343517827,0.17715624209932593,0.031046377070252318,0.0502749897670986,0.2546030784759511,0.34945231472891775,0.051560224921848086,1.327167597704448,0.7032279873219076,0.000939431723868689,64.88323938278924,1.0413020366909709,62.11498550415039,1.0877093308166648,51.72689661026001,1.3061492906768573,1
2019-12-20,AAPL,67.4231185913086,-0.0020732609479902,0.004932595804334,6.150793650793651e-05,0.007985939576162828,0.010741115032836077,0.011571196457856337,0.1705099150825298,0.015471640297549221,0.0599117149193167,0.24799313552357594,0.34838558663452307,0.061742806358166424,1.3102339568445787,0.6946559962289308,-0.0021347688844981366,65.06994465419224,1.0361637611591967,62.35645179748535,1.081253288918334,51.85762050628662,1.300158355378743,1
2019-12-23,AAPL,68.5233383178711,0.0161864277006815,0.0008657687142985,6.19047619047619e-05,0.007644489969314766,0.010979256456415353,0.01161804762304038,0.17429029298445176,0.01468471836365882,0.0805914400924788,0.268945765891663,0.3798456821719572,0.08392795658346142,1.324718203914088,0.6852805177732839,0.016124522938776736,65.32259823027111,1.0489989708663598,62.590478515625,1.094788535619919,51.98669563293457,1.3180937446322372,1
2019-12-24,AAPL,68.5884780883789,0.0009501701183158,-0.0001954673024681,6.150793650793651e-05,0.0076900509979216415,0.010947187406352954,0.01153912431093779,0.17378121259696863,0.01367118037529512,0.0824200369713069,0.2546236691060123,0.35939750019126565,0.08591183716786399,1.3153080097232335,0.6817607718262277,0.0008886621818078635,65.58099692208427,1.0458590339800382,62.827443771362304,1.0916961437740773,52.1136972618103,1.316131491185554,1
2019-12-26,AAPL,69.94932556152344,0.019646496612703,0.0051150624100539,6.150793650793651e-05,0.009989261680358075,0.011096509592385144,0.011642696862772651,0.1761516288137628,0.03571037631868992,0.0846845624704643,0.2794411759292361,0.3793444764381766,0.08837369863495037,1.3256464419460874,0.6811493418587736,0.019584988676195063,65.85146077473958,1.0622289124428321,63.09427200317383,1.1086477954449618,52.24654821395874,1.3388315200282463,1
2019-12-27,AAPL,69.92276763916016,-0.0003797458388547,3.3984139657930306e-05,6.111111111111111e-05,0.010217873169549252,0.010813247711093047,0.011598368779595443,0.1716549858509437,0.034330087644855414,0.0921441589497976,0.2839393150403861,0.38811827105711777,0.09652288427492972,1.3261569759555814,0.6773171331446901,-0.00044085694996581114,66.14455813453311,1.0571204889893202,63.36513954162598,1.1034895234977953,52.37685520172119,1.3349936220848626,1
2019-12-30,AAPL,70.33776092529297,0.0059174808672115,-0.0057975960793499,6.111111111111111e-05,0.009025496656619154,0.010625554917525025,0.011349160380753889,0.16867545512298388,0.042320829460057115,0.0847187950205979,0.26659416952614373,0.37586105889508736,0.08841095707987501,1.2672715138472423,0.6670969295575919,0.005856369756100389,66.41662924630302,1.0590384023321722,63.63992897033691,1.1052457484369282,52.50638437271118,1.3396039694146067,1
2019-12-31,AAPL,70.8517074584961,0.0072802711011719,0.0029416906441907,6.031746031746032e-05,0.007933201024077685,0.010548390514867724,0.011354003687627618,0.16745050820599544,0.03341467286054752,0.0942042168640159,0.2711100784771354,0.3773040010117257,0.09878411325243674,1.3753679164363457,0.6926993808104078,0.00721995364085444,66.71995253789993,1.0619268264354527,63.919560775756835,1.108451100079656,52.636215400695804,1.346063863428135,1
2020-01-02,AAPL,72.46829223632812,0.0225600522592429,0.0083438953623167,5.992063492063492e-05,0.009715497806252138,0.010575134857630675,0.01093079800252881,0.16787506148556727,0.055024555001474615,0.1283939386675572,0.31905756384588513,0.3916109134503154,0.13700082307364148,1.3760419983497874,0.6554147369746623,0.022500131624322264,67.13575889950707,1.079429106399216,64.21179855346679,1.1285821900158497,52.775907859802246,1.3731320819499337,1
2020-01-03,AAPL,71.76372528076172,-0.0097699882742583,-0.0070849093649545,5.912698412698413e-05,0.011847121083236316,0.0097588809707484,0.011079745725559947,0.15491743273728517,0.02560807011451332,0.1366146679160683,0.3008286605398705,0.38272221196782163,0.146386323970072,1.406326030082616,0.6688675071693141,-0.009829115258385285,67.5721292041597,1.0620314340537902,64.49259101867676,1.112743714390065,52.91013185501099,1.356332384077496,1
2020-01-06,AAPL,72.3355484008789,0.0079365579999013,0.0035271451942725,6.071428571428572e-05,0.01145909986867243,0.00975069638504024,0.01069512663895174,0.1547875064670779,0.03392437395326932,0.13576385279165432,0.2811191972433833,0.4114880359898821,0.1454113759562874,1.3638345775397904,0.6414083596730843,0.007875843714187014,68.00941903250558,1.0636107384817628,64.76932815551758,1.1168179516575203,53.0389430809021,1.3638195672666975,1
2020-01-07,AAPL,71.99533081054688,-0.0047144203974021,-0.0028071750845948,5.992063492063492e-05,0.012590848183346883,0.009856965118671448,0.010744651221950318,0.15647447031505754,0.02329247268865572,0.11648477089171311,0.276184339109948,0.4006926532779231,0.1235403998185014,1.388333012765891,0.646309527970378,-0.004774341032322735,68.38638777959915,1.0527728272851449,65.03733665466308,1.1069846108986525,53.170875492095945,1.3540369637368348,1
2020-01-08,AAPL,73.15349578857422,0.0159586485820508,0.0048904734856411,5.992063492063492e-05,0.013600319424934285,0.009660662974082145,0.010639315539002605,0.1533582703765859,0.03197085016953462,0.1133115271766025,0.3039273774955499,0.406811393113361,0.11998078305881554,1.512752322748621,0.6407965605777128,0.015898727947130164,68.75956653413319,1.0639028061972995,65.31407485961914,1.120026517191042,53.31135599136353,1.3721934928915545,1
2020-01-09,AAPL,74.70732879638672,0.021018281408632,0.0066332141169064,5.992063492063492e-05,0.013152264327357766,0.00914289547583196,0.010800485805773056,0.14513896615265354,0.03042907931892372,0.1484290002209419,0.31329383324549254,0.43513875334315505,0.16001043436602513,1.5717888873320325,0.6482227268125,0.020958360773711365,69.25028265090216,1.0788017887666117,65.61000602722169,1.1386575511880084,53.46193325042724,1.3973929533457283,1
2020-01-10,AAPL,74.876220703125,0.002258162466027,-0.0028592624875049,5.992063492063492e-05,0.010322758247798028,0.009200108664726552,0.01075152481139831,0.14604719736982186,0.042457230059209025,0.1448597219368336,0.30216324283306584,0.4297435791289081,0.15587741464986515,1.5499416666811539,0.6420345383685373,0.0021982418311063652,69.73111761183966,1.0737848935668248,65.9370273590088,1.1355716765247057,53.611349716186524,1.3966486779294442,1
2020-01-13,AAPL,76.47590637207031,0.0211393823244078,0.0069519940459332,6.111111111111111e-05,0.011737086836201126,0.009709518999920591,0.010605313708552989,0.15413383574307873,0.05566005438371552,0.1575061470716257,0.29705212473181347,0.4415315162114226,0.1705879536475734,1.5303067986389418,0.6275398734995046,0.02107827121329669,70.26181829543341,1.0884418910212117,66.29618675231933,1.1535490971416218,53.76846616744995,1.4223189133553313,1
2020-01-14,AAPL,75.4432373046875,-0.0135951921260399,-0.0015156808368957,6.111111111111111e-05,0.01496319144198107,0.010708774037751221,0.010827338488981738,0.16999651770164848,0.04677928265507772,0.1413657009260526,0.2848973258133571,0.43140246014862105,0.15184580204831422,1.5623511887535397,0.627751938813511,-0.01365630323715101,70.73541586739677,1.0665553652234998,66.60823150634765,1.1326413507540414,53.91895105361939,1.3991970509527052,1
2020-01-15,AAPL,75.11991882324219,-0.0042947954431177,0.0018684502436879,6.111111111111111e-05,0.0154619810340644,0.010849491388588692,0.010850154641345,0.17223033639445512,0.02652583862990922,0.123569429658222,0.2829369560285613,0.43274683483690135,0.13152856345631747,1.7103613900016703,0.6650795380843325,-0.004355906554228811,71.1512215023949,1.0557783441667787,66.87984306335449,1.123207163510865,54.066279602050784,1.389404253004914,1
2020-01-16,AAPL,76.06092071533203,0.0124488532739387,0.008331747422232,6.031746031746032e-05,0.013654071845828028,0.010661567469059297,0.01083984942744227,0.16924713665560334,0.01795641049521592,0.11904493329758879,0.2994309286481968,0.43389989728590606,0.12642053094017514,1.6800221799329342,0.6636202455611587,0.012388535813621239,71.55772036597843,1.0629310202494184,67.16219192504883,1.132496104359041,54.21499483108521,1.4029498841106787,1
2020-01-17,AAPL,76.9029769897461,0.0110099806971368,0.0038547232474851,6.071428571428572e-05,0.013997104417945522,0.0106871041479156,0.010867766533838091,0.16965251886498914,0.026708228726325722,0.1280912058880461,0.30656582451948017,0.45995009492975597,0.13665666775034313,1.687549033899594,0.6659377148711596,0.010949266411422515,71.9979967389788,1.0681266211968339,67.46316215515137,1.1399254724064831,54.36633283615112,1.4145330938821228,1
2020-01-21,AAPL,76.3818130493164,-0.0067999695011579,-0.0026555003695853,6.071428571428572e-05,0.011460852848164511,0.010903298875821988,0.010966721772060518,0.17308450377381063,-0.0012311230992399806,0.12368393571758,0.29497459680427507,0.43055336837945374,0.13165813775154955,1.7509893836403023,0.6809346593080585,-0.006860683786872186,72.42115529378255,1.054689237412288,67.75317985534667,1.127353922168552,54.5146591758728,1.4011242884761832,1
