date,ticker,fwd_sharpe,target
2020-07-02,AAPL,4.319154443111301,1
2020-07-06,AAPL,4.976116027964793,1
2020-07-07,AAPL,4.479591634571999,1
2020-07-08,AAPL,4.684359267785446,1
2020-07-09,AAPL,4.923366888758301,1
2020-07-10,AAPL,4.042910408466306,1
2020-07-13,AAPL,4.381259479361967,1
2020-07-14,AAPL,3.557000308243449,1
2020-07-15,AAPL,3.9126194287931826,1
2020-07-16,AAPL,4.172633901714879,1
2020-07-17,AAPL,4.50692203957703,1
2020-07-20,AAPL,4.490147783350248,1
2020-07-21,AAPL,4.188655108571656,1
2020-07-22,AAPL,4.637016440036991,1
2020-07-23,AAPL,5.115318695008319,1
2020-07-24,AAPL,8.094458162916679,1
2020-07-27,AAPL,8.568964250458924,1
2020-07-28,AAPL,7.587343260588662,1
2020-07-29,AAPL,8.680341693091808,1
2020-07-30,AAPL,7.632844743538183,1
2020-07-31,AAPL,7.205294609293873,1
2020-08-03,AAPL,7.511568376154042,1
2020-08-04,AAPL,7.746277724633504,1
2020-08-05,AAPL,6.39269747134852,1
2020-08-06,AAPL,2.4467129964850693,1
2020-08-07,AAPL,1.6292479942868405,1
2020-08-10,AAPL,0.3557557080714699,0
2020-08-11,AAPL,0.9048175627189539,0
2020-08-12,AAPL,0.8330967780928046,0
2020-08-13,AAPL,-0.2063712717998906,0
2020-08-14,AAPL,0.06894982420344976,0
2020-08-17,AAPL,0.12455368283211804,0
2020-08-18,AAPL,-0.4864572647040819,0
2020-08-19,AAPL,-1.026905584888814,0
2020-08-20,AAPL,-1.7394144044921478,0
2020-08-21,AAPL,-1.5514163355592145,0
2020-08-24,AAPL,-2.431650065756181,0
2020-08-25,AAPL,-3.600927827740506,0
2020-08-26,AAPL,-3.1677727339540125,0
2020-08-27,AAPL,-2.5703222707856543,0
2020-08-28,AAPL,-1.7767628725708202,0
2020-08-31,AAPL,-1.903228237237119,0
2020-09-01,AAPL,-2.3423887940250396,0
2020-09-02,AAPL,-3.1243115284348213,0
2020-09-03,AAPL,-3.3565110759410164,0
2020-09-04,AAPL,-0.929845335264577,0
2020-09-08,AAPL,-1.6477044593232064,0
2020-09-09,AAPL,0.5601903764946526,0
2020-09-10,AAPL,-0.6046848574354193,0
2020-09-11,AAPL,0.9332991945603123,0
2020-09-14,AAPL,2.88827946667917,1
2020-09-15,AAPL,1.324257161829802,1
2020-09-16,AAPL,1.3019220550248995,1
2020-09-17,AAPL,2.0817465008076246,1
2020-09-18,AAPL,2.143586358637677,1
2020-09-21,AAPL,2.3583998881804003,1
2020-09-22,AAPL,1.9188543203445543,1
2020-09-23,AAPL,1.3054197776287844,1
2020-09-24,AAPL,2.474847152008857,1
2020-09-25,AAPL,1.9484056919915103,1
2020-09-28,AAPL,0.8223694702737453,0
2020-09-29,AAPL,0.48675285321070483,0
2020-09-30,AAPL,-0.7968828696656468,0
2020-10-01,AAPL,-0.125824848161139,0
2020-10-02,AAPL,-1.879521558631362,0
2020-10-05,AAPL,-1.0550068705351607,0
2020-10-06,AAPL,-1.5085093727113943,0
2020-10-07,AAPL,0.43019443879583963,0
2020-10-08,AAPL,0.8990831280503107,0
2020-10-09,AAPL,0.8942543273782253,0
2020-10-12,AAPL,-0.10201138775586754,0
2020-10-13,AAPL,-2.0898431504366197,0
2020-10-14,AAPL,-0.3505120187997154,0
2020-10-15,AAPL,-0.44334814195200684,0
2020-10-16,AAPL,-0.3115783687693683,0
2020-10-19,AAPL,0.3753890384702567,0
2020-10-20,AAPL,0.952915891112893,0
2020-10-21,AAPL,0.19052207022731366,0
2020-10-22,AAPL,0.52031672669952,0
2020-10-23,AAPL,0.4765875702552827,0
2020-10-26,AAPL,-0.2595718864483203,0
2020-10-27,AAPL,0.08233632851335684,0
2020-10-28,AAPL,-0.09501692140625971,0
2020-10-29,AAPL,1.6234231701096735,1
2020-10-30,AAPL,1.1572528838997653,0
2020-11-02,AAPL,5.074970911698132,1
2020-11-03,AAPL,5.246310596249643,1
2020-11-04,AAPL,4.577767464919852,1
2020-11-05,AAPL,2.945460404279404,1
2020-11-06,AAPL,2.0883880302993436,1
2020-11-09,AAPL,2.408356991586065,1
2020-11-10,AAPL,2.3473976849288962,1
2020-11-11,AAPL,3.091312101494789,1
2020-11-12,AAPL,1.3380148266279501,1
2020-11-13,AAPL,1.177762772226762,1
2020-11-16,AAPL,3.06448124934548,1
2020-11-17,AAPL,2.663157156741938,1
2020-11-18,AAPL,3.331553659656474,1
2020-11-19,AAPL,3.0898810324869523,1
2020-11-20,AAPL,3.3824741154105658,1
2020-11-23,AAPL,4.959754910169776,1
2020-11-24,AAPL,6.567860707844799,1
2020-11-25,AAPL,6.401887548755147,1
2020-11-27,AAPL,7.179316267286416,1
2020-11-30,AAPL,6.164860597498848,1
2020-12-01,AAPL,4.916878414871988,1
2020-12-02,AAPL,3.4453972647805773,1
2020-12-03,AAPL,2.077083976036567,1
2020-12-04,AAPL,2.6180579331853533,1
2020-12-07,AAPL,1.3203166403610478,1
2020-12-08,AAPL,2.0184331523932637,1
2020-12-09,AAPL,2.140987666897066,1
2020-12-10,AAPL,2.041465389274647,1
2020-12-11,AAPL,1.5748751319060414,1
2020-12-14,AAPL,2.3783000871658215,1
2020-12-15,AAPL,1.9913703142287689,1
2020-12-16,AAPL,-0.22986107210223344,0
2020-12-17,AAPL,0.006194556343358677,0
2020-12-18,AAPL,0.9489594069043547,0
2020-12-21,AAPL,2.752348573605447,1
2020-12-22,AAPL,2.8692542156835827,1
2020-12-23,AAPL,2.848057902141163,1
2020-12-24,AAPL,3.1758235963787045,1
2020-12-28,AAPL,2.6095401194877295,1
2020-12-29,AAPL,0.10188006899119463,0
2020-12-30,AAPL,-0.7144218156999782,0
2020-12-31,AAPL,0.10167412502973554,0
2021-01-04,AAPL,0.5580554920089473,0
2021-01-05,AAPL,1.1500123301245864,0
2021-01-06,AAPL,1.5558888219941986,1
2021-01-07,AAPL,2.7548702889953556,1
2021-01-08,AAPL,1.7059866302836901,1
2021-01-11,AAPL,1.1437436459923724,0
2021-01-12,AAPL,1.9121772158184915,1
2021-01-13,AAPL,1.8915771348984274,1
2021-01-14,AAPL,1.361322714284611,1
2021-01-15,AAPL,1.3199063102891693,1
2021-01-19,AAPL,1.1558892937913763,0
2021-01-20,AAPL,0.6133458044154362,0
2021-01-21,AAPL,-0.6138462271341143,0
2021-01-22,AAPL,-3.505301985973472,0
2021-01-25,AAPL,-4.385987152320386,0
2021-01-26,AAPL,-6.413551777805079,0
2021-01-27,AAPL,-7.672046003232154,0
2021-01-28,AAPL,-7.149593344268719,0
2021-01-29,AAPL,-2.6106463506818978,0
2021-02-01,AAPL,-2.0878965378632066,0
2021-02-02,AAPL,-3.7322667694010114,0
2021-02-03,AAPL,-4.628632403766778,0
2021-02-04,AAPL,-3.8211045135311297,0
2021-02-05,AAPL,-6.372057242462712,0
2021-02-08,AAPL,-4.157172816510543,0
2021-02-09,AAPL,-4.518642439726835,0
2021-02-10,AAPL,-3.6425485889788534,0
2021-02-11,AAPL,-3.7446587135135214,0
2021-02-12,AAPL,-2.764178456432726,0
2021-02-16,AAPL,-2.3885476534924557,0
2021-02-17,AAPL,-2.0927316986327256,0
2021-02-18,AAPL,-2.5422797503095844,0
2021-02-19,AAPL,-2.4150407739724824,0
2021-02-22,AAPL,-1.5274967594950817,0
2021-02-23,AAPL,-0.8574138981890722,0
2021-02-24,AAPL,-1.4252021867286941,0
2021-02-25,AAPL,-1.1740835404546845,0
2021-02-26,AAPL,0.057851243389563586,0
2021-03-01,AAPL,0.03412414938656471,0
2021-03-02,AAPL,-2.340277372520243,0
2021-03-03,AAPL,-0.8787760398360263,0
2021-03-04,AAPL,0.28995212041868107,0
2021-03-05,AAPL,1.752739530854064,1
2021-03-08,AAPL,1.452180378799092,1
2021-03-09,AAPL,4.08507026552542,1
2021-03-10,AAPL,3.5037836147888193,1
2021-03-11,AAPL,4.859615628847266,1
2021-03-12,AAPL,3.4068969763781713,1
2021-03-15,AAPL,4.767301708701543,1
2021-03-16,AAPL,2.8326620322933422,1
2021-03-17,AAPL,3.057855073912878,1
2021-03-18,AAPL,3.2507731496691394,1
2021-03-19,AAPL,5.85620887183158,1
2021-03-22,AAPL,5.27196292526134,1
2021-03-23,AAPL,4.277968434256608,1
2021-03-24,AAPL,3.9514161330915045,1
2021-03-25,AAPL,6.333259375546017,1
2021-03-26,AAPL,6.262824076782274,1
2021-03-29,AAPL,5.78842019100965,1
2021-03-30,AAPL,5.289847015762572,1
2021-03-31,AAPL,6.152398444055581,1
2021-04-01,AAPL,4.107954004672313,1
2021-04-05,AAPL,4.171975254182523,1
2021-04-06,AAPL,0.7600641691593115,0
2021-04-07,AAPL,0.7351786372126847,0
2021-04-08,AAPL,0.7075614794631427,0
2021-04-09,AAPL,0.028043852183494214,0
2021-04-12,AAPL,-2.296601249334871,0
2021-04-13,AAPL,-2.022715833563221,0
2021-04-14,AAPL,-4.657981270980531,0
2021-04-15,AAPL,-2.711587446496054,0
2021-04-16,AAPL,-2.640389661319284,0
2021-04-19,AAPL,-2.968535272052744,0
2021-04-20,AAPL,-3.794078271836831,0
2021-04-21,AAPL,-3.2397872641562384,0
2021-04-22,AAPL,-2.2046092294764192,0
2021-04-23,AAPL,-2.33868565636794,0
2021-04-26,AAPL,-2.6051409767328297,0
2021-04-27,AAPL,-2.835354509683573,0
2021-04-28,AAPL,-2.7333843804436913,0
2021-04-29,AAPL,-3.020169038789062,0
2021-04-30,AAPL,-3.243356625837667,0
2021-05-03,AAPL,-2.676265987222333,0
2021-05-04,AAPL,-2.7820410917370126,0
2021-05-05,AAPL,-1.8243222950602567,0
2021-05-06,AAPL,-0.8354877774818095,0
2021-05-07,AAPL,-1.544441646763848,0
2021-05-10,AAPL,-1.4679136220491635,0
2021-05-11,AAPL,0.13115084471561533,0
2021-05-12,AAPL,0.09426285139428499,0
2021-05-13,AAPL,2.4125766323281477,1
2021-05-14,AAPL,2.716370237523976,1
2021-05-17,AAPL,1.126591842164878,0
2021-05-18,AAPL,2.0410463062327775,1
2021-05-19,AAPL,3.697702409558894,1
2021-05-20,AAPL,3.0053834788490343,1
2021-05-21,AAPL,2.6642289654617666,1
2021-05-24,AAPL,4.773276486862056,1
2021-05-25,AAPL,3.738490398106565,1
2021-05-26,AAPL,3.6899318932619445,1
2021-05-27,AAPL,3.5415243962434495,1
2021-05-28,AAPL,5.566094011262909,1
2021-06-01,AAPL,6.894978166045253,1
2021-06-02,AAPL,7.550756264171131,1
2021-06-03,AAPL,7.236050896649942,1
2021-06-04,AAPL,9.963312661156186,1
2021-06-07,AAPL,9.882702357305224,1
2021-06-08,AAPL,11.02090279751909,1
2021-06-09,AAPL,9.165730757844996,1
2021-06-10,AAPL,9.814110466933595,1
2021-06-11,AAPL,10.341871918734032,1
2021-06-14,AAPL,10.219237486628506,1
2021-06-15,AAPL,10.226566319345418,1
2021-06-16,AAPL,10.501990818686435,1
2021-06-17,AAPL,8.267761936053551,1
2021-06-18,AAPL,4.598628044088098,1
2021-06-21,AAPL,6.4912382989080175,1
2021-06-22,AAPL,5.381328678509582,1
2021-06-23,AAPL,5.238560004940574,1
2021-06-24,AAPL,6.036156718220513,1
2021-06-25,AAPL,6.370464543965984,1
2021-06-28,AAPL,5.369913220264327,1
2021-06-29,AAPL,3.9099444123589233,1
2021-06-30,AAPL,3.5695892343306084,1
2021-07-01,AAPL,3.4019881214865726,1
2021-07-02,AAPL,3.142943336480186,1
2021-07-06,AAPL,2.841229846082102,1
2021-07-07,AAPL,1.9165193482265648,1
2021-07-08,AAPL,0.997614554494723,0
2021-07-09,AAPL,1.2719166023554809,1
2021-07-12,AAPL,0.4972916982186569,0
2021-07-13,AAPL,0.5494584384227574,0
2021-07-14,AAPL,0.1835531719936477,0
2021-07-15,AAPL,-0.01546921777758223,0
2021-07-16,AAPL,0.35541584359865497,0
2021-07-19,AAPL,2.115420513243098,1
2021-07-20,AAPL,4.075174447121737,1
2021-07-21,AAPL,0.21203972793164375,0
2021-07-22,AAPL,0.7560795084383928,0
2021-07-23,AAPL,0.7923213089598582,0
2021-07-26,AAPL,0.6737129353603625,0
2021-07-27,AAPL,0.4187732870356886,0
2021-07-28,AAPL,0.9347071956800237,0
2021-07-29,AAPL,1.4973654207032825,1
2021-07-30,AAPL,1.6918866446867635,1
2021-08-02,AAPL,3.279493882893185,1
2021-08-03,AAPL,2.82896414240078,1
2021-08-04,AAPL,2.3539367673720712,1
2021-08-05,AAPL,3.0214659812913793,1
2021-08-06,AAPL,3.2483369281734196,1
2021-08-09,AAPL,4.486353534535379,1
2021-08-10,AAPL,3.746923400902659,1
2021-08-11,AAPL,3.5048928022261525,1
2021-08-12,AAPL,1.0959243752271841,0
2021-08-13,AAPL,0.24102597134017203,0
2021-08-16,AAPL,-0.35528858733077445,0
2021-08-17,AAPL,-0.765088096124631,0
2021-08-18,AAPL,-0.516591351729276,0
2021-08-19,AAPL,-0.1183586364585503,0
2021-08-20,AAPL,-1.4119385398082018,0
2021-08-23,AAPL,-1.8010059498498456,0
2021-08-24,AAPL,-1.405108467468051,0
2021-08-25,AAPL,-1.0049149614921673,0
2021-08-26,AAPL,-0.524579655471225,0
2021-08-27,AAPL,-0.7893543317883797,0
2021-08-30,AAPL,-2.3304616092891117,0
2021-08-31,AAPL,-3.9867312430088595,0
2021-09-01,AAPL,-4.032243721889053,0
2021-09-02,AAPL,-3.7873819716931894,0
2021-09-03,AAPL,-5.391703692885073,0
2021-09-07,AAPL,-4.696929870986089,0
2021-09-08,AAPL,-5.357476466157959,0
2021-09-09,AAPL,-4.236826318507611,0
2021-09-10,AAPL,-4.027152461154863,0
2021-09-13,AAPL,-2.5877156579286336,0
2021-09-14,AAPL,-3.381707635163913,0
2021-09-15,AAPL,-3.0777662497582052,0
2021-09-16,AAPL,-2.0798138322082913,0
2021-09-17,AAPL,-1.5363390041367362,0
2021-09-20,AAPL,0.19608708497535557,0
2021-09-21,AAPL,2.4564656061182966,1
2021-09-22,AAPL,2.452488677837113,1
2021-09-23,AAPL,1.5747241975408204,1
2021-09-24,AAPL,0.8056970845479017,0
2021-09-27,AAPL,0.7448565295717848,0
2021-09-28,AAPL,1.753606115003746,1
2021-09-29,AAPL,3.585563919052913,1
2021-09-30,AAPL,4.464353059201422,1
2021-10-01,AAPL,3.6441880444847117,1
2021-10-04,AAPL,2.751711257208479,1
2021-10-05,AAPL,5.585247577062857,1
2021-10-06,AAPL,5.360146638575599,1
2021-10-07,AAPL,4.5815419453701836,1
2021-10-08,AAPL,4.212195471897097,1
2021-10-11,AAPL,3.9595928364997954,1
2021-10-12,AAPL,4.201380675251838,1
2021-10-13,AAPL,3.1790117999272485,1
2021-10-14,AAPL,3.477002471525527,1
2021-10-15,AAPL,3.1921273088623026,1
2021-10-18,AAPL,2.6696624006548837,1
2021-10-19,AAPL,2.3395600211411187,1
2021-10-20,AAPL,2.4200635221736704,1
2021-10-21,AAPL,3.6972904265167137,1
2021-10-22,AAPL,4.534592309988164,1
2021-10-25,AAPL,5.115628966793617,1
2021-10-26,AAPL,5.304090702219685,1
2021-10-27,AAPL,5.222645005447905,1
2021-10-28,AAPL,2.836903625322575,1
2021-10-29,AAPL,2.7178987964360535,1
2021-11-01,AAPL,5.197619130621593,1
2021-11-02,AAPL,5.351351281545846,1
2021-11-03,AAPL,4.599830604358018,1
2021-11-04,AAPL,3.407076068149173,1
2021-11-05,AAPL,4.531730985258571,1
2021-11-08,AAPL,5.571554823109174,1
2021-11-09,AAPL,6.77333263952672,1
2021-11-10,AAPL,6.485780641071781,1
2021-11-11,AAPL,8.856060945946254,1
2021-11-12,AAPL,7.39268690728552,1
2021-11-15,AAPL,6.3349605527723405,1
2021-11-16,AAPL,7.319466747213539,1
2021-11-17,AAPL,4.683278444608143,1
2021-11-18,AAPL,3.861956761172518,1
2021-11-19,AAPL,2.6347225493539277,1
2021-11-22,AAPL,2.7007607499828463,1
2021-11-23,AAPL,3.1223053636362113,1
2021-11-24,AAPL,3.166557572722886,1
2021-11-26,AAPL,3.7961028968806025,1
2021-11-29,AAPL,5.105480198723211,1
2021-11-30,AAPL,4.361278057383729,1
2021-12-01,AAPL,3.022501013691365,1
2021-12-02,AAPL,3.0082438793592248,1
2021-12-03,AAPL,4.159148676446842,1
2021-12-06,AAPL,4.1111942138108155,1
2021-12-07,AAPL,2.126302713185073,1
2021-12-08,AAPL,0.18942514524612813,0
2021-12-09,AAPL,-0.6893693045083235,0
2021-12-10,AAPL,-0.5624258737045377,0
2021-12-13,AAPL,-1.0546577126629173,0
2021-12-14,AAPL,-0.05286358989863573,0
2021-12-15,AAPL,-0.5328359453189299,0
2021-12-16,AAPL,-1.6383916957845515,0
2021-12-17,AAPL,-0.7562938215035869,0
2021-12-20,AAPL,-1.4650097074404291,0
2021-12-21,AAPL,-1.571900926126368,0
2021-12-22,AAPL,-3.287356389457623,0
2021-12-23,AAPL,-4.523689777391837,0
2021-12-27,AAPL,-5.352773842177255,0
2021-12-28,AAPL,-7.388817318670801,0
2021-12-29,AAPL,-7.2074448498826635,0
2021-12-30,AAPL,-1.9334346431112432,0
2021-12-31,AAPL,-0.6934558618921998,0
2022-01-03,AAPL,-0.6017763124245094,0
2022-01-04,AAPL,-1.2786400022103508,0
2022-01-05,AAPL,-1.4211183174276414,0
2022-01-06,AAPL,-0.5102702125855361,0
2022-01-07,AAPL,-0.027541492126904668,0
2022-01-10,AAPL,0.6346669666955052,0
2022-01-11,AAPL,0.9427849252213633,0
2022-01-12,AAPL,-0.5895460724610638,0
2022-01-13,AAPL,-1.4185876985645172,0
2022-01-14,AAPL,-0.6760473126130462,0
2022-01-18,AAPL,-0.012518418192882831,0
2022-01-19,AAPL,0.640974753147225,0
2022-01-20,AAPL,0.6313278691218251,0
2022-01-21,AAPL,0.6691742728686682,0
2022-01-24,AAPL,0.47491192884427336,0
2022-01-25,AAPL,-0.2950011354905706,0
2022-01-26,AAPL,0.6876168123454889,0
2022-01-27,AAPL,1.1505161408752536,0
2022-01-28,AAPL,1.3114565281396882,1
2022-01-31,AAPL,-1.9842353414674905,0
2022-02-01,AAPL,-2.3068507727341276,0
2022-02-02,AAPL,-2.35694041517332,0
2022-02-03,AAPL,-3.5609710947662743,0
2022-02-04,AAPL,-3.8143246491226823,0
2022-02-07,AAPL,-4.268226319247711,0
2022-02-08,AAPL,-2.1684410704091617,0
2022-02-09,AAPL,-4.048425783372036,0
2022-02-10,AAPL,-5.325153326741478,0
2022-02-11,AAPL,-5.403657623256298,0
2022-02-14,AAPL,-3.1817528447134715,0
2022-02-15,AAPL,-2.0254796813577425,0
2022-02-16,AAPL,-2.7046127512741363,0
2022-02-17,AAPL,-1.826418744272472,0
2022-02-18,AAPL,-0.763268560742295,0
2022-02-22,AAPL,0.32307891966469626,0
2022-02-23,AAPL,1.2804305867635735,1
2022-02-24,AAPL,3.1329117864296783,1
2022-02-25,AAPL,2.681277277990195,1
2022-02-28,AAPL,2.3982072577710407,1
2022-03-01,AAPL,3.0107592124862417,1
2022-03-02,AAPL,3.2248545270299322,1
2022-03-03,AAPL,1.7637235080653169,1
2022-03-04,AAPL,1.773809332529746,1
2022-03-07,AAPL,3.3578785484000258,1
2022-03-08,AAPL,3.597614913753599,1
2022-03-09,AAPL,3.2797566382458876,1
2022-03-10,AAPL,2.1907426944095802,1
2022-03-11,AAPL,2.963300983855269,1
2022-03-14,AAPL,2.873290331705305,1
2022-03-15,AAPL,4.825817257082156,1
2022-03-16,AAPL,4.4264366524395555,1
2022-03-17,AAPL,1.5794517424364725,1
2022-03-18,AAPL,1.231769559441707,1
2022-03-21,AAPL,0.9488509773798454,0
2022-03-22,AAPL,0.5140654189254108,0
2022-03-23,AAPL,-0.6881700373587742,0
2022-03-24,AAPL,-2.2993919021557927,0
2022-03-25,AAPL,-3.170848384304956,0
2022-03-28,AAPL,-4.682361512997044,0
2022-03-29,AAPL,-5.00110312577906,0
2022-03-30,AAPL,-3.4149961518473493,0
2022-03-31,AAPL,-4.3068230593467955,0
